Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Xander Bogaerts","BOS",156,654,7,84,81,10,0.048929663,0.15443425,0.101141925,0.372047244,0.319738988,0.354838709,0.420880913,0.3379384193970607,0.3,110.70964735255065,3.8530533728189766,11.958132291833863,9.944323062896729,4.593110260174892,"Xander Bogaerts",12161,593428
"Miguel Cabrera","DET",119,511,18,64,76,1,0.150684931,0.160469667,0.195804196,0.3836858,0.337995337,0.440313111,0.533799533,0.41331540468719696,0.432,164.5326004005096,-4.711707337293774,33.44794373228689,-7.030395269393921,4.576370936181334,"Miguel Cabrera",1744,408234
"Edwin Encarnación","TOR",146,624,39,94,111,3,0.123397435,0.157051282,0.28030303,0.266832917,0.276515151,0.371794871,0.556818181,0.3915175229359135,0.379,150.15888545075603,-1.7920451923273504,34.42698325131636,-12.182744979858398,4.525335818620367,"Edwin Encarnacion",2151,429665
"Jason Kipnis","CLE",141,641,9,86,52,12,0.088923556,0.166926677,0.148672566,0.356043956,0.302654867,0.372056514,0.451327433,0.3548509161181382,0.349,123.67062928763919,3.1259299125522375,20.68381338469148,0.7772523909807205,4.501170961918135,"Jason Kipnis",9776,543401
"Nolan Arenado","COL",157,665,42,97,130,2,0.051127819,0.165413533,0.287337662,0.284210526,0.287337662,0.32330827,0.574675324,0.37108497860972867,0.336,121.14173622535917,-1.0820778827182949,15.299929324058908,6.400575160980225,4.4837494604039465,"Nolan Arenado",9777,571448
"Russell Martin","TOR",129,507,23,76,77,4,0.104536489,0.209072978,0.217687075,0.261829652,0.240362811,0.32938856,0.458049886,0.34018379261371173,0.333,114.71254514362579,-4.4918819116428494,4.13989279936632,21.386870861053467,4.46794743620971,"Russell Martin",4616,431145
"Jose Altuve","HOU",154,689,15,86,66,38,0.0478955,0.09724238,0.145768025,0.329181494,0.313479623,0.352769679,0.459247648,0.3472527094119418,0.3,123.9018528760978,-4.040462993551046,15.016562710021077,4.184784412384033,4.427802636591765,"Jose Altuve",5417,514888
"Matt Duffy","SFG",149,612,12,77,77,12,0.049019607,0.156862745,0.132635254,0.336188436,0.294938917,0.334426229,0.427574171,0.33124822583354885,0.327,113.07232412420218,4.490198655985296,13.812197547579293,8.742762565612793,4.400666311307761,"Matt Duffy",13836,622110
"Todd Frazier","CIN",157,678,35,82,89,13,0.064896755,0.202064896,0.242326333,0.27092511,0.255250403,0.308714918,0.497576736,0.3422428269591459,0.331,115.78468415009706,-0.48583528446033597,11.984278242741464,7.780192852020264,4.320879083575342,"Todd Frazier",785,453943
"Adrian Beltré","TEX",143,619,18,83,83,1,0.066235864,0.105008077,0.165784832,0.294715447,0.287477954,0.334410339,0.453262786,0.3371219951932023,0.36,109.1698725484522,4.0078458287753165,10.576225941303587,9.808031558990479,4.310571286467759,"Adrian Beltre",639,134181
"Kevin Kiermaier","TBR",151,535,10,62,40,18,0.044859813,0.177570093,0.156435644,0.305970149,0.263366336,0.298311444,0.41980198,0.3093079205525525,0.302,97.04778312413357,3.9198828861117363,2.09217675166818,20.617961645126343,4.266099765542101,"Kevin Kiermaier",11038,595281
"Brandon Crawford","SFG",143,561,21,65,84,6,0.069518716,0.212121212,0.205128205,0.293800539,0.256410256,0.320855614,0.461538461,0.3317551430368769,0.349,113.41994441601884,-1.1899756113998592,7.5824237697314345,15.16406536102295,4.25377626912441,"Brandon Crawford",5343,543063
"Logan Forsythe","TBR",153,615,17,69,68,9,0.089430894,0.180487804,0.162962963,0.322966507,0.281481481,0.359349593,0.444444444,0.3495826513109938,0.323,124.85779816261453,-1.495857071597129,16.19472416211726,1.9735319558531046,4.061486330855178,"Logan Forsythe",7185,523253
"Brandon Belt","SFG",137,556,18,73,68,9,0.100719424,0.264388489,0.197154472,0.362537764,0.280487804,0.356115107,0.477642276,0.3588315670240657,0.373,131.98769935900194,1.6491858270019293,22.37266239905907,-2.553752899169922,3.926642355712625,"Brandon Belt",10264,474832
"David Peralta","ARI",149,517,17,61,78,9,0.085106382,0.206963249,0.20995671,0.368115942,0.311688311,0.371373307,0.521645021,0.3797857502131786,0.355,137.19481830335826,3.462965850252658,25.86966081563269,-4.8521522879600525,3.925990711782336,"David Peralta",2136,444482
"Ian Kinsler","DET",154,675,11,94,73,10,0.063703703,0.118518518,0.131410257,0.323420074,0.296474358,0.342222222,0.427884615,0.3345248938489843,0.311,110.12713945671337,0.498369955457747,8.408705250905207,6.234267711639404,3.8954089733133213,"Ian Kinsler",6195,435079
"Adam Eaton","CHW",153,689,14,98,56,18,0.08417997,0.190130624,0.144262295,0.344753747,0.286885245,0.361111111,0.43114754,0.3462997646975028,0.308,120.97483966461016,5.7827930161729455,22.506101484718652,-8.657596707344055,3.8596399622661304,"Adam Eaton",11205,594809
"Mike Moustakas","KCR",147,614,22,73,82,1,0.070032573,0.123778501,0.18579235,0.293859649,0.284153005,0.347540983,0.469945355,0.35324877989898956,0.339,123.30691514012216,-5.586163106374443,10.97372870144983,5.161275148391724,3.8422039800711816,"Mike Moustakas",4892,519058
"Derek Norris","SDP",147,557,14,65,62,4,0.062836624,0.235188509,0.153398059,0.309973045,0.250485436,0.305206463,0.403883495,0.30878911044100205,0.27,98.08669349619103,-1.1273945309221745,-2.369174243263455,21.184457287192345,3.8233940070313066,"Derek Norris",6867,519083
"Evan Longoria","TBR",160,670,21,74,73,3,0.076119402,0.197014925,0.165562914,0.308695652,0.269867549,0.328358208,0.435430463,0.3265032948323967,0.34,108.92132289235526,1.003978533204645,7.920829047769807,6.172791838645935,3.81975750603742,"Evan Longoria",9368,446334
"Kyle Seager","SEA",161,686,26,85,74,6,0.078717201,0.142857142,0.18459069,0.278330019,0.266452648,0.327988338,0.451043338,0.3345053445766954,0.353,115.49847418236219,-3.158493237569928,9.1446870722852,3.9525210857391357,3.76949045196402,"Kyle Seager",9785,572122
"Odúbel Herrera","PHI",147,537,8,64,41,16,0.052141527,0.240223463,0.121212122,0.387186629,0.296969696,0.343984962,0.418181818,0.3333401565713094,0.291,110.55686442155815,2.2847531801089644,8.89038018530708,9.893986821174622,3.7545362895631773,"Odubel Herrera",11476,546318
"Kevin Pillar","TOR",159,628,12,76,56,25,0.044585987,0.135350318,0.12116041,0.305668016,0.278156996,0.314102564,0.399317406,0.3097735001417071,0.29,93.71400151478237,8.237475807778537,3.6693480148727122,10.853487253189087,3.7196424176673766,"Kevin Pillar",12434,607680
"Michael Brantley","CLE",137,596,15,68,84,15,0.10067114,0.085570469,0.170132325,0.318376068,0.310018903,0.37919463,0.480151228,0.367805045478198,0.346,132.61555643003064,1.498096345923841,23.99254644452167,-10.539074420928955,3.495148959215239,"Michael Brantley",4106,488726
"Eric Hosmer","KCR",158,667,18,98,93,7,0.091454272,0.16191904,0.161936561,0.336134453,0.297161936,0.363363363,0.459098497,0.3545369013692393,0.361,124.19637304050869,3.0707550439983606,21.746607507058258,-10.833934605121613,3.4717193585756325,"Eric Hosmer",3516,543333
"Shin-Soo Choo","TEX",149,653,22,94,82,4,0.116385911,0.225114854,0.187387388,0.335038363,0.275675675,0.374807987,0.463063063,0.3650214159488678,0.357,128.43463971557583,1.9510925384238362,23.437570887215635,-12.540493965148926,3.4215063449865575,"Shin-Soo Choo",3174,425783
"Justin Upton","SDP",150,620,26,85,81,19,0.109677419,0.256451612,0.202952029,0.303867403,0.250922509,0.336025848,0.453874538,0.3397940828279874,0.33,119.34846460628633,4.9492953065782785,18.927230228266204,-5.867972373962402,3.4190016956935345,"Justin Upton",5222,457708
"Martín Prado","MIA",129,551,9,52,63,1,0.067150635,0.123411978,0.106,0.313225058,0.288,0.338181818,0.394,0.3176590921459617,0.312,102.42737263652062,-0.09215455269441009,1.4662954284005907,13.556130290031433,3.4011387702995046,"Martin Prado",3312,445988
"Adam Jones","BAL",137,581,27,74,82,3,0.041308089,0.17555938,0.205128205,0.285714285,0.269230769,0.3080895,0.474358974,0.33418125697898204,0.338,110.55826363710936,0.07064479263499379,7.169249020395958,5.780007243156433,3.3896043463571015,"Adam Jones",6368,430945
"José Abreu","CHW",154,668,30,88,101,0,0.058383233,0.209580838,0.212071779,0.333333333,0.290375203,0.347305389,0.502446982,0.36107998560189836,0.338,131.18069723045275,-1.2019583759829402,22.900792595013797,-13.468213438987732,3.318087295203359,"Jose Abreu",15676,547989
"Starling Marte","PIT",153,633,19,84,81,30,0.042654028,0.194312796,0.157167531,0.332579185,0.286701208,0.336507936,0.443868739,0.33738517276408,0.344,114.8669329217477,-1.4308233121410012,9.534713804314464,1.8785724639892578,3.2869191283715784,"Starling Marte",9241,516782
"Kole Calhoun","LAA",159,686,26,78,83,4,0.065597667,0.239067055,0.166666667,0.304054054,0.255555555,0.308479532,0.422222222,0.3169583995904266,0.317,102.96554216485568,3.1961354608647525,5.55027687771593,2.269143581390381,3.209294245863519,"Kole Calhoun",11200,594777
"Lucas Duda","NYM",135,554,27,67,73,0,0.119133574,0.249097472,0.242038217,0.284789644,0.244161358,0.351985559,0.486199575,0.35876187872843074,0.372,132.48934362418382,-0.035182833671569824,20.937573903042225,-7.88504958152771,3.2018854573897495,"Lucas Duda",2502,446263
"Ryan Braun","MIL",140,568,25,87,84,24,0.095070422,0.202464788,0.213438735,0.322493224,0.28458498,0.356261022,0.498023715,0.36579427075428395,0.374,130.59072961792347,1.7512013535015285,21.99737644902122,-9.815481901168823,3.155378217427506,"Ryan Braun",3410,460075
"Chris Coghlan","CHC",148,503,16,64,41,11,0.115308151,0.186878727,0.193181818,0.283987915,0.25,0.34063745,0.443181818,0.33745693235147384,0.325,112.7174437379602,3.384424935095012,10.838137262345771,3.2378082275390625,3.143294311136406,"Chris Coghlan",6878,458085
"Joc Pederson","LAD",151,585,26,67,54,4,0.157264957,0.29059829,0.20625,0.262237762,0.210416666,0.346483704,0.416666666,0.33472781485040226,0.347,115.59065819473763,-0.3388308184221387,10.288522848457648,1.0297470092773438,3.1194509457231963,"Joc Pederson",11899,592626
"Didi Gregorius","NYY",155,578,9,57,56,5,0.057093425,0.147058823,0.104761905,0.297482837,0.264761904,0.318260869,0.369523809,0.30277812201043836,0.291,89.1138669313808,3.3334997836500406,-3.947747926034207,14.305577754974365,3.1041393364464143,"Didi Gregorius",6012,544369
"Andrelton Simmons","ATL",147,583,4,60,44,5,0.066895368,0.082332761,0.072897197,0.284536082,0.26542056,0.321305841,0.338317757,0.28967264149751926,0.305,80.86786032192026,0.7256565652787685,-12.271157770288822,23.380184650421143,3.0906838054739505,"Andrelton Simmons",10847,592743
"Brian Dozier","MIN",157,704,28,101,77,12,0.086647727,0.210227272,0.208598726,0.260869565,0.235668789,0.306818181,0.444267515,0.3227543706058437,0.299,101.53033975640511,2.851201198529452,4.097909493259887,1.7945911884307861,3.0671978927640713,"Brian Dozier",9810,572821
"Ben Zobrist","- - -",126,535,13,76,56,3,0.11588785,0.104672897,0.173447537,0.287841191,0.276231263,0.358878504,0.4496788,0.34947817341277476,0.324,122.39230829025858,-0.7370341676287353,13.125957931976316,-2.2288607954978943,3.0122371105712675,"Ben Zobrist",7435,450314
"Dexter Fowler","CHC",156,690,17,102,46,20,0.12173913,0.223188405,0.161073825,0.308411214,0.25,0.345930232,0.411073825,0.3327105065273579,0.307,109.46256519126104,-0.10353623749688268,7.5043286756274785,-0.941781759262085,2.958943017251244,"Dexter Fowler",4062,451594
"Adrián González","LAD",156,643,28,76,90,0,0.096423017,0.166407465,0.204903677,0.293849658,0.274956217,0.350467289,0.479859894,0.354222905409487,0.368,128.95948652537757,-5.794060993008316,15.903286647835404,-7.89714241027832,2.9580655528565973,"Adrian Gonzalez",1908,408236
"David Ortiz","BOS",146,614,37,73,108,0,0.125407166,0.154723127,0.280303031,0.26419753,0.272727272,0.359934853,0.553030303,0.37868393344623985,0.42,138.8447419172936,-5.348962737713009,22.250774060825265,-15.242792814970016,2.8734413606890454,"David Ortiz",745,120074
"Josh Reddick","OAK",149,582,20,67,77,10,0.084192439,0.111683848,0.176806084,0.27765237,0.271863117,0.332755632,0.448669201,0.338290358790093,0.329,116.32338466546372,5.037366337142885,16.030905520305527,-8.229083061218262,2.846712596070211,"Josh Reddick",3892,502210
"Carlos González","COL",153,608,40,87,97,2,0.075657894,0.21875,0.268953069,0.284237726,0.270758122,0.324546952,0.539711191,0.3635725630896659,0.34,115.99007031584365,1.4568646233528852,12.785008861003078,-4.8428133726119995,2.8365195043768643,"Carlos Gonzalez",7287,471865
"Brian McCann","NYY",135,535,26,68,94,0,0.097196261,0.181308411,0.204301075,0.23495702,0.232258064,0.319626168,0.436559139,0.32673871730055126,0.307,105.65884445948839,-3.347057015635073,0.1563118652278792,8.905567169189453,2.817442951201737,"Brian McCann",4810,435263
"Robinson Canó","SEA",156,674,21,82,79,2,0.063798219,0.158753709,0.158653846,0.316,0.286858974,0.333827893,0.44551282,0.33523813161792954,0.356,116.0044693374621,-8.27417935244739,4.208433591226338,-0.11209523677825928,2.7724971550328155,"Robinson Cano",3269,429664
"Alex Rodriguez","NYY",151,620,33,83,86,4,0.13548387,0.233870967,0.235181644,0.27840909,0.250478011,0.356451612,0.485659655,0.3610048869761025,0.368,129.3199013068638,-0.8137230724096298,20.22205220187529,-15.138538509607315,2.689984473811619,"Alex Rodriguez",1274,121347
"Trevor Plouffe","MIN",152,632,22,74,86,2,0.079113924,0.196202531,0.190226876,0.273781902,0.244328097,0.307448494,0.434554973,0.3210497463561842,0.33,100.35328344528244,-1.5528844124637544,-1.2945128602501308,5.523632287979126,2.6409179714430993,"Trevor Plouffe",7462,461858
"Asdrúbal Cabrera","TBR",143,551,15,66,58,6,0.065335753,0.194192377,0.164356436,0.305912596,0.265346534,0.314545454,0.42970297,0.3186997636988923,0.292,103.53292391142537,0.2864403543062508,2.5390721610366045,4.1104055643081665,2.6168796980330544,"Asdrubal Cabrera",4962,452678
"Neil Walker","PIT",151,603,16,69,71,4,0.07296849,0.182421227,0.158379374,0.305882352,0.268876611,0.328358208,0.427255985,0.32481282530819694,0.315,106.24540052406748,2.729468530975282,7.11762823258227,-1.5549864768981934,2.567554287113278,"Neil Walker",7539,435522
"Addison Russell","CHC",142,523,13,60,54,4,0.080305927,0.284894837,0.147368421,0.323809523,0.242105263,0.306513409,0.389473684,0.30369667880810225,0.269,89.56622868449168,0.29820493748411536,-6.060194688841383,14.031853675842285,2.5609478910345014,"Addison Russell",14106,608365
"Kolten Wong","STL",150,613,11,71,61,15,0.058727569,0.15497553,0.123877918,0.296052631,0.262118491,0.321370309,0.385996409,0.3095253295281905,0.309,96.43359716177936,3.165145393460989,0.617753933205667,4.113861083984375,2.5121353579925128,"Kolten Wong",12532,543939
"Brandon Phillips","CIN",148,623,12,69,70,23,0.043338683,0.109149277,0.100340136,0.315068493,0.294217687,0.327974276,0.394557823,0.31543767413847307,0.316,97.40295438330962,3.7903627203777432,1.9050975595429787,2.4762198626995087,2.5077420967726916,"Brandon Phillips",791,408252
"Brett Gardner","NYY",151,656,16,94,66,20,0.103658536,0.205792682,0.140105079,0.312056737,0.259194395,0.342592592,0.399299474,0.32695885880100306,0.332,105.81085387886547,5.394393734633923,9.805506122897643,-7.946463108062744,2.472594389747086,"Brett Gardner",9927,458731
"Charlie Blackmon","COL",157,682,17,93,58,43,0.06744868,0.164222873,0.162866449,0.325153374,0.286644951,0.347119645,0.4495114,0.3448544709770768,0.318,103.15407145900848,3.157576061785221,5.664035728660004,-3.4800314903259277,2.4679642035428384,"Charlie Blackmon",7859,453568
"Troy Tulowitzki","- - -",128,534,17,77,70,1,0.071161048,0.213483146,0.160493828,0.331476323,0.27983539,0.337078651,0.440329218,0.33466862573064793,0.32,101.21263286993994,-3.156860737595707,-2.389867165066179,8.469028234481812,2.4308359108067297,"Troy Tulowitzki",3531,453064
"Ender Inciarte","ARI",132,561,6,73,45,21,0.046345811,0.103386809,0.104961832,0.329032258,0.303435114,0.338103756,0.408396946,0.32485162593384337,0.285,99.52354538679103,3.082901756744832,2.7714511259164007,2.7870383262634277,2.42940349028603,"Ender Inciarte",4922,542255
"Yadier Molina","STL",136,530,4,34,61,3,0.060377358,0.111320754,0.079918033,0.294930875,0.270491803,0.310018903,0.350409836,0.28704762186840915,0.27,81.01942844790825,-1.850923640653491,-13.57260665897119,19.508543014526367,2.367823408886872,"Yadier Molina",7007,425877
"Christian Yelich","MIA",126,525,7,63,44,16,0.089523809,0.192380952,0.115546218,0.369565217,0.300420168,0.365714285,0.415966386,0.342798085331233,0.358,119.66652745247029,2.0434129196219146,14.074138020278136,-8.136441469192505,2.3516161849784143,"Christian Yelich",11477,592885
"Ben Revere","- - -",152,634,2,84,45,31,0.050473186,0.100946372,0.070945946,0.338374291,0.305743243,0.3418124,0.376689189,0.31552712830147794,0.298,98.11314817581712,7.794503193348646,6.395801069920652,-4.474404454231262,2.3293467834123893,"Ben Revere",4712,519184
"Yunel Escobar","WSN",139,591,9,75,56,2,0.076142131,0.118443316,0.10093458,0.347161572,0.314018691,0.374576271,0.414953271,0.3481205683643535,0.335,119.72135269328399,-6.448907229118049,7.132006742621485,-3.5268490314483643,2.320436814784739,"Yunel Escobar",4191,488862
"Gregory Polanco","PIT",153,652,9,83,52,27,0.084355828,0.185582822,0.124789207,0.307526881,0.256323777,0.319508448,0.381112984,0.3044025183648102,0.312,92.24895927262368,5.080941196531057,-0.8076639188593706,1.7788081169128418,2.2408641926127384,"Gregory Polanco",12907,570256
"Mitch Moreland","TEX",132,515,23,51,85,1,0.062135922,0.217475728,0.203821656,0.316715542,0.278131634,0.330097087,0.48195329,0.3477582990774634,0.362,116.51432316065544,0.6686293287202716,10.51037950935381,-6.589547872543335,2.20239263640416,"Mitch Moreland",3086,519048
"Daniel Murphy","NYM",130,538,14,56,73,2,0.057620817,0.07063197,0.168336673,0.278145695,0.280561122,0.321561338,0.448897795,0.32471886457818927,0.335,109.14422446955432,-0.49792825570330024,5.23443853581362,-1.3876057863235474,2.172311761545928,"Daniel Murphy",4316,502517
"Carlos Santana","CLE",154,666,19,72,85,11,0.162162162,0.183183183,0.163636364,0.260869565,0.23090909,0.357357357,0.394545454,0.33058193416580967,0.346,106.912708369163,1.0707549843937159,6.398295897304697,-8.358007192611694,2.101947270328772,"Carlos Santana",2396,467793
"Kendrys Morales","KCR",158,639,22,81,106,0,0.090766823,0.161189358,0.195079086,0.319196428,0.289982425,0.361502347,0.485061511,0.3638564757474764,0.374,130.63161168097292,-7.917644931934774,14.732711206139097,-15.841573022305965,2.09861149835275,"Kendrys Morales",8610,434778
"Jhonny Peralta","STL",155,640,17,64,71,1,0.078125,0.1734375,0.136442142,0.3107221,0.274611398,0.334375,0.41105354,0.32251371730013223,0.332,105.34043069961879,-6.889974741265178,-2.9074262259423858,2.4962570667266846,2.0547966251371585,"Jhonny Peralta",1738,425509
"Brock Holt","BOS",129,509,2,56,45,8,0.09037328,0.190569744,0.099118943,0.350140056,0.279735682,0.348514851,0.378854625,0.3215839469786918,0.294,99.41675686424031,5.231429597828537,4.887893998891476,-2.408437818288803,2.0285914083324683,"Brock Holt",9345,571788
"Prince Fielder","TEX",158,693,23,78,98,0,0.092352092,0.126984126,0.158238173,0.3234714,0.305057096,0.378066378,0.463295269,0.3603990746000905,0.35,125.24287703953252,-5.186271650251001,15.056800145046612,-18.81094741821289,2.005128658145216,"Prince Fielder",4613,425902
"Adam Lind","MIL",149,572,20,72,87,0,0.115384615,0.174825174,0.183266932,0.309090909,0.27689243,0.36013986,0.460159362,0.350503947539338,0.327,120.10533558699632,-3.2803897042758763,10.119837826625485,-9.295793533325195,1.9629457992233366,"Adam Lind",8027,452252
"Gerardo Parra","- - -",155,589,14,83,51,14,0.0475382,0.156196943,0.160877514,0.325112107,0.290676416,0.328205128,0.45155393,0.3341548617967625,0.302,109.2908865373932,2.168848159722984,8.608743467243297,-8.756685256958008,1.9606393514930835,"Gerardo Parra",8553,467827
"DJ LeMahieu","COL",150,620,6,85,61,23,0.080645161,0.172580645,0.086879433,0.362030905,0.301418439,0.358184764,0.388297872,0.3272608663479617,0.319,91.08919393043571,3.060951199848205,-3.376493314466556,2.2423263788223267,1.9124798019592135,"DJ LeMahieu",9874,518934
"Billy Burns","OAK",125,555,5,70,42,26,0.046846846,0.145945945,0.098076923,0.339449541,0.294230769,0.333935018,0.392307692,0.3170821660250479,0.26,101.67896250228665,5.365145426243544,6.443442207632119,-6.656984210014343,1.9022970203303688,"Billy Burns",12701,542993
"Elvis Andrus","TEX",160,661,7,69,62,25,0.069591527,0.118003025,0.098993289,0.282692307,0.258389261,0.3093415,0.35738255,0.29213841670861274,0.288,78.10836150709228,3.661278693936765,-13.083679063862888,8.761979460716248,1.8338985339749856,"Elvis Andrus",8709,462101
"Austin Jackson","- - -",136,527,9,56,48,17,0.055028462,0.239089184,0.118126273,0.341736694,0.266802443,0.311068702,0.384928716,0.30467024866406245,0.304,94.2054168460924,-0.16807885561138391,-3.710295132771373,3.542501777410507,1.7950599900077695,"Austin Jackson",9848,457706
