Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,NameASCII,PlayerId,MLBAMID
"Steven Souza Jr.","TBR",2.3025765419006348,-11.036815643310547,13.339391708374023,18.858200073242188,1.8694969415664673,1.0914828777313232,3.475466728210449,3,1.5984681844711304,0.5111173975643868,"Steven Souza Jr.",5667,519306
"Nick Markakis","ATL",0.31038159132003784,-10.871076583862305,11.18145751953125,3.3309998512268066,0.31722214818000793,0.9635891318321228,0.21580000221729279,2,-0.18569432199001312,0.507804214128266,"Nick Markakis",5930,455976
"Dee Strange-Gordon","MIA",0.2687850296497345,-11.426444053649902,11.695229530334473,-2.973400115966797,-0.21767140924930573,0.9367479085922241,1.4633142948150635,7,-0.14150211215019226,0.42843633125474684,"Dee Strange-Gordon",8203,543829
"Nomar Mazara","TEX",0.20406799018383026,-9.488936424255371,9.69300365447998,11.35200023651123,1.0201650857925415,0.8982821702957153,1.7939666509628296,6,-0.18444648385047913,0.4116223055821415,"Nomar Mazara",14553,608577
"Kyle Seager","SEA",1.1569262742996216,-11.015218734741211,12.172143936157227,6.164999008178711,0.5580986142158508,0.9990624785423279,1.6540000438690186,1,0.778036892414093,0.37997504292314765,"Kyle Seager",9785,572122
"Manuel Margot","SDP",-0.3003564476966858,-8.940974235534668,8.640617370605469,-11.355899810791016,-1.057228684425354,0.9360618591308594,0.8935500383377075,4,-0.6746935248374939,0.3538210902148835,"Manuel Margot",14712,622534
"Ben Gamel","SEA",0.7416559457778931,-8.851491928100586,9.593148231506348,10.413000106811523,1.030532956123352,0.9156716465950012,1.335319995880127,5,0.47456687688827515,0.33539152745437373,"Ben Gamel",12160,592325
"Yangervis Solarte","SDP",0.6457735896110535,-8.932206153869629,9.577980041503906,-4.002000331878662,-0.31204161047935486,0.972287654876709,1.6855499744415283,4,0.3750229775905609,0.28915658529090016,"Yangervis Solarte",5352,500208
"Khris Davis","OAK",3.2140731811523438,-11.341575622558594,14.555649757385254,26.204999923706055,2.695094347000122,1.0178159475326538,3.5199999809265137,1,2.8717727661132812,0.28604097117759464,"Khris Davis",9112,501981
"Daniel Murphy","WSN",2.754446268081665,-8.901293754577637,11.655739784240723,39.470001220703125,3.9120593070983887,0.9440526366233826,1.1518000364303589,7,2.6502108573913574,0.2674720780999982,"Daniel Murphy",4316,502517
"Nelson Cruz","SEA",3.589698314666748,-10.103511810302734,13.693209648132324,48.902000427246094,4.983888626098633,0.9824978113174438,1.542199969291687,4,3.404839277267456,0.24880582332902845,"Nelson Cruz",2434,443558
"Jed Lowrie","OAK",1.5422343015670776,-10.271038055419922,11.813272476196289,22.073999404907227,2.2356717586517334,0.9584410190582275,2.0824999809265137,6,1.3839147090911865,0.22519244607052635,"Jed Lowrie",4418,476704
"Andrelton Simmons","LAA",0.7271901369094849,-11.92651081085205,12.65369987487793,2.5341999530792236,0.2869940400123596,1.0401116609573364,,0,0.5335241556167603,0.16562206512666144,"Andrelton Simmons",10847,592743
"Carlos González","COL",-0.4748338460922241,-8.458922386169434,7.984087944030762,-11.152999877929688,-1.3116455078125,0.9190128445625305,1.848577857017517,9,-0.6816298961639404,0.16495175733090262,"Carlos Gonzalez",7287,471865
"Joe Panik","SFG",0.636164128780365,-9.04375171661377,9.679916381835938,9.38230037689209,0.7386381030082703,0.9830057621002197,0.828000009059906,2,0.4822835922241211,0.16487856420228908,"Joe Panik",11936,605412
"José Bautista","TOR",-1.9935401678085327,-12.953845977783203,10.960306167602539,-19.060100555419922,-1.8644578456878662,1.0043610334396362,2.1946001052856445,2,-2.1353888511657715,0.15050482895191308,"Jose Bautista",1887,430832
"Lorenzo Cain","KCR",1.205615520477295,-10.560644149780273,11.766260147094727,7.786999702453613,0.8208169341087341,0.9415043592453003,,0,1.1696680784225464,0.1108523022198793,"Lorenzo Cain",9077,456715
"Tim Anderson","CHW",-1.7376359701156616,-11.098930358886719,9.36129379272461,-27.30590057373047,-2.640876054763794,0.9506263136863708,,0,-1.9121397733688354,0.08425436235238859,"Tim Anderson",15172,641313
"Byron Buxton","MIN",0.5687546730041504,-7.554605484008789,8.123359680175781,-4.777999401092529,-0.5047727823257446,0.8571963906288147,,0,0.5906761288642883,0.07282954990662704,"Byron Buxton",14161,621439
"Yasiel Puig","LAD",1.3818756341934204,-9.904888153076172,11.286764144897461,5.49399995803833,0.6985529065132141,0.9862712025642395,1.0082833766937256,12,1.3300883769989014,0.07102282912841495,"Yasiel Puig",14225,624577
"Jay Bruce","- - -",2.135181710124016,-9.846084117889404,11.981266260147095,20.43099880218506,2.152355745434761,0.8947343508211466,2.2560999393463135,2,2.333367645740509,0.05301855723073379,"Jay Bruce",9892,457803
"David Freese","PIT",-0.11813414096832275,-8.375450134277344,8.257315635681152,6.7829999923706055,0.6863400936126709,1.0606383085250854,2.5854544639587402,11,-0.15435399115085602,0.04297375905967399,"David Freese",9549,501896
"Jean Segura","SEA",0.23539964854717255,-10.031723022460938,10.26712417602539,-3.586399793624878,-0.3157428503036499,0.9923576712608337,1.4611999988555908,1,0.21769170463085175,0.01952079985665528,"Jean Segura",5933,516416
"Mark Trumbo","BAL",-0.5439277291297913,-11.127510070800781,10.583581924438477,-17.913000106811523,-1.7761366367340088,0.9558051824569702,0.8791999816894531,3,-0.5866356492042542,0.01755762042480824,"Mark Trumbo",6876,444432
"Jonathan Schoop","BAL",1.6409778594970703,-10.84512996673584,12.48610782623291,17.165300369262695,1.685236930847168,0.9228323698043823,,0,1.7729060649871826,0.005291052052521117,"Jonathan Schoop",11265,570731
"César Hernández","PHI",0.588195264339447,-9.451972007751465,10.040167808532715,9.609199523925781,0.9654112458229065,0.9748893976211548,0.6150000095367432,1,0.6008949875831604,0.0024506491369772343,"Cesar Hernandez",10556,514917
"Didi Gregorius","NYY",1.780761957168579,-9.844083786010742,11.624846458435059,17.277999877929688,1.7241698503494263,0.9981635808944702,2.6291332244873047,3,1.7828701734542847,0.001168025547937157,"Didi Gregorius",6012,544369
"Justin Upton","- - -",2.375446669757366,-11.073214530944824,13.448659420013428,36.039998292922974,3.5269930958747864,1.0333696286843983,2.8519999980926514,1,2.316159039735794,-0.0174204240271143,"Justin Upton",5222,457708
"Marcell Ozuna","MIA",2.6884732246398926,-11.247901916503906,13.936375617980957,45.54999923706055,4.689072132110596,0.9948450922966003,0.7659000158309937,4,2.751772880554199,-0.04936901340182587,"Marcell Ozuna",10324,542303
"Curtis Granderson","- - -",1.26466778293252,-8.762916326522827,10.027583837509155,11.262799859046936,1.0518575757741928,0.9547511256556414,1.0429166927933693,24,1.3756904602050781,-0.051085807799924554,"Curtis Granderson",4747,434158
"Tommy Joseph","PHI",-0.5297803282737732,-10.407976150512695,9.878195762634277,-8.491999626159668,-0.850236177444458,1.0230026245117188,1.825836420059204,11,-0.45828941464424133,-0.05957859036370128,"Tommy Joseph",10349,571830
"José Peraza","CIN",-2.126634120941162,-8.883233070373535,6.7565999031066895,-17.89310073852539,-1.7482696771621704,0.920462965965271,1.4017000198364258,12,-2.225470781326294,-0.08492539926420228,"Jose Peraza",13593,606299
"Avisaíl García","CHW",2.215643882751465,-8.771708488464355,10.98735237121582,34.16400146484375,3.4335904121398926,0.9385296702384949,3.3824000358581543,1,2.445995807647705,-0.08523519132277269,"Avisail Garcia",5760,541645
"Tommy Pham","STL",3.1228621006011963,-8.29338264465332,11.416244506835938,35.45000076293945,3.579909324645996,0.9633176326751709,1.9194200038909912,10,3.345393180847168,-0.10361498155387183,"Tommy Pham",2967,502054
"Mike Moustakas","KCR",0.6714742183685303,-10.262661933898926,10.934136390686035,8.495399475097656,0.8928672671318054,0.913055419921875,2.6972999572753906,4,0.8394291400909424,-0.10401461462217676,"Mike Moustakas",4892,519058
"Charlie Blackmon","COL",3.9568541049957275,-10.460466384887695,14.417320251464844,53.2328987121582,4.686746120452881,0.8804686665534973,0.16120000183582306,2,4.619043350219727,-0.12501164266967812,"Charlie Blackmon",7859,453568
"Freddie Freeman","ATL",3.079239845275879,-7.628799915313721,10.708040237426758,34.097999572753906,3.4128470420837402,0.9248294830322266,1.8544000387191772,1,3.456296443939209,-0.1267747301849993,"Freddie Freeman",5361,518692
"Asdrúbal Cabrera","NYM",0.32901838421821594,-8.899248123168945,9.228265762329102,9.736000061035156,0.9125251770019531,0.9333780407905579,2.2210874557495117,16,0.5067841410636902,-0.15428132887031348,"Asdrubal Cabrera",4962,452678
"DJ LeMahieu","COL",-0.6538619995117188,-10.969311714172363,10.315449714660645,-3.816999673843384,-0.272441029548645,0.8551772236824036,1.618333339691162,3,-0.6071240901947021,-0.15746830235778075,"DJ LeMahieu",9874,518934
"Matt Joyce","OAK",0.5591457486152649,-9.204174041748047,9.763319969177246,6.361100196838379,0.6243971586227417,0.9704180955886841,1.3375142812728882,14,0.7595430016517639,-0.18335243888606167,"Matt Joyce",3353,459964
"Mitch Moreland","BOS",0.5807281732559204,-10.8578519821167,11.438580513000488,8.83899974822998,0.8270098567008972,1.1039997339248657,2.650085687637329,14,0.7168084383010864,-0.1907864154593285,"Mitch Moreland",3086,519048
"Josh Bell","PIT",0.7152582406997681,-10.984257698059082,11.699515342712402,15.399999618530273,1.4643654823303223,1.0274802446365356,1.3437176942825317,17,0.9086612462997437,-0.21253278598780267,"Josh Bell",13145,605137
"Orlando Arcia","MIL",-0.8782298564910889,-9.425552368164062,8.547322273254395,-5.602001190185547,-0.6049039959907532,0.9300295114517212,0.4652571380138397,7,-0.7148206233978271,-0.2294825902929125,"Orlando Arcia",13185,606115
"Tim Beckham","- - -",-0.02337038516998291,-10.085925340652466,10.06255578994751,7.309599876403809,0.7026826739311218,0.9633941135939851,2.7188000679016113,1,0.21262109279632568,-0.2368794776465285,"Tim Beckham",7949,542921
"José Abreu","CHW",2.8876876831054688,-10.75882339477539,13.646512031555176,32.98899841308594,3.2776854038238525,0.9332924485206604,,0,3.357089042663574,-0.2630024166733249,"Jose Abreu",15676,547989
"Evan Longoria","TBR",-0.3271748125553131,-12.634289741516113,12.30711555480957,-5.359999656677246,-0.46437686681747437,1.0160382986068726,,0,-0.0369471050798893,-0.28506320988945244,"Evan Longoria",9368,446334
"Carlos Beltrán","HOU",-1.1167933940887451,-8.04456615447998,6.927772045135498,-15.274999618530273,-1.5697472095489502,0.8917403221130371,1.4895272254943848,11,-0.9659555554389954,-0.2864195658770734,"Carlos Beltran",589,136860
"Trevor Story","COL",-0.782599687576294,-9.59695053100586,8.814350128173828,1.3150004148483276,0.07557068020105362,0.8869301676750183,0.8331999778747559,6,-0.5900306105613708,-0.29233839220666635,"Trevor Story",12564,596115
"José Reyes","NYM",-0.013936408795416355,-9.03285026550293,9.018914222717285,4.867099761962891,0.5613627433776855,0.9164404273033142,0.637327253818512,11,0.29106438159942627,-0.30627148986332636,"Jose Reyes",1736,408314
"Gary Sánchez","NYY",1.8471481800079346,-9.14427375793457,10.991421699523926,21.586000442504883,2.147125720977783,0.9986788630485535,1.0438666343688965,3,2.167034149169922,-0.31744240516389044,"Gary Sanchez",11442,596142
"Yadier Molina","STL",-0.6405462026596069,-10.668270111083984,10.027724266052246,-2.4089999198913574,-0.24461844563484192,1.0446724891662598,3.3123998641967773,3,-0.22893625497817993,-0.3842187857665218,"Yadier Molina",7007,425877
"Trey Mancini","BAL",0.5082380175590515,-9.02797794342041,9.536215782165527,19.141300201416016,1.856326699256897,0.8698040246963501,1.510266661643982,6,0.9973798990249634,-0.4130666478457933,"Trey Mancini",15149,641820
"Corey Seager","LAD",2.0867600440979004,-9.972527503967285,12.059288024902344,33.244998931884766,3.5152571201324463,0.9728084802627563,2.374511241912842,9,2.562899589538574,-0.4178113358524378,"Corey Seager",13624,608369
"Alex Bregman","HOU",1.0723462104797363,-9.703164100646973,10.77550983428955,9.793700218200684,0.9826154708862305,0.874451756477356,0.004000000189989805,2,1.6590725183486938,-0.43276563230665643,"Alex Bregman",17678,608324
"Corey Dickerson","TBR",0.6059979796409607,-10.740426063537598,11.346424102783203,11.493000030517578,1.1593276262283325,0.971145510673523,1.2977454662322998,11,1.076545000076294,-0.4525417245829231,"Corey Dickerson",10762,572816
"Xander Bogaerts","BOS",-0.6947521567344666,-11.213112831115723,10.518360137939453,3.1162002086639404,0.2795773446559906,0.9955516457557678,,0,-0.2288168966770172,-0.4690395728455148,"Xander Bogaerts",12161,593428
"Andrew Benintendi","BOS",-0.23950597643852234,-12.204872131347656,11.96536636352539,12.457000732421875,1.177675485610962,1.0650359392166138,1.2451000213623047,8,0.2493584156036377,-0.4742390676262265,"Andrew Benintendi",17901,643217
"Chase Headley","NYY",0.17828989028930664,-9.964360237121582,10.14264965057373,4.2139997482299805,0.4649496376514435,1.0019218921661377,1.6859636306762695,11,0.6878612637519836,-0.5099133701254186,"Chase Headley",4720,452104
"Yolmer Sánchez","CHW",-0.814397931098938,-10.228214263916016,9.413816452026367,-5.375800609588623,-0.4857516288757324,1.0165534019470215,1.4635599851608276,10,-0.2737744450569153,-0.5273619532268425,"Yolmer Sanchez",11602,570560
