Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,NameASCII,PlayerId,MLBAMID
"Eric Hosmer","KCR",3.86763334274292,-10.671671867370605,14.539305686950684,17.215999603271484,1.7038019895553589,0.9772013425827026,2.237933397293091,3,1.6238534450531006,2.3340139607784605,"Eric Hosmer",3516,543333
"Mitch Moreland","TEX",3.6644656658172607,-8.98101806640625,12.64548397064209,20.808000564575195,2.191696882247925,1.033318281173706,2.5102572441101074,14,1.4543602466583252,2.0919485069765535,"Mitch Moreland",3086,519048
"Xander Bogaerts","BOS",1.8968836069107056,-10.386539459228516,12.283424377441406,10.197999954223633,1.0061402320861816,0.9658910632133484,,0,-0.08778849989175797,2.051657593576205,"Xander Bogaerts",12161,593428
"Martín Prado","MIA",2.7574222087860107,-8.282470703125,11.039892196655273,10.917999267578125,1.235378384590149,0.9696615934371948,0.26919999718666077,1,0.8932195901870728,1.9504758056588902,"Martin Prado",3312,445988
"Lorenzo Cain","KCR",3.82771897315979,-9.271100044250488,13.098817825317383,19.904998779296875,2.0942792892456055,0.9803480505943298,0.8456000089645386,1,2.0687122344970703,1.8357367730153733,"Lorenzo Cain",9077,456715
"Matt Carpenter","STL",5.333881855010986,-9.997774124145508,15.331656455993652,41.50680160522461,4.471009731292725,1.0286500453948975,2.426800012588501,3,3.4925196170806885,1.6928025232234187,"Matt Carpenter",8090,572761
"Kris Bryant","CHC",5.954812049865723,-10.653096199035645,16.607908248901367,45.48899841308594,4.872952938079834,1.0523713827133179,2.1443333625793457,3,3.990032911300659,1.6684372330627255,"Kris Bryant",15429,592178
"Anthony Rizzo","CHC",7.149522304534912,-10.240174293518066,17.38969612121582,57.64500045776367,6.143429756164551,1.0169860124588013,,0,5.412902355194092,1.6172064338631653,"Anthony Rizzo",3473,519203
"Torii Hunter","MIN",0.8639984130859375,-9.472432136535645,10.336429595947266,8.092999458312988,0.8249835968017578,0.9348773956298828,1.8323999643325806,4,-0.6787300705909729,1.6029137305283383,"Torii Hunter",731,116338
"Joe Mauer","MIN",1.5805375576019287,-9.87729263305664,11.457830429077148,11.914000511169434,1.2947769165039062,0.9121437668800354,1.2135332822799683,3,0.14619359374046326,1.5865788210819471,"Joe Mauer",1857,408045
"Carlos González","COL",3.7717196941375732,-10.067693710327148,13.8394136428833,19.711000442504883,1.7572095394134521,0.9702587723731995,0.9386666417121887,3,2.306082010269165,1.5812517624646336,"Carlos Gonzalez",7287,471865
"Johnny Giavotella","LAA",1.5809917449951172,-8.505326271057129,10.086318016052246,5.615999698638916,0.6043208241462708,1.044991374015808,1.3294000625610352,2,-0.06521730870008469,1.5781405579318057,"Johnny Giavotella",6740,543213
"Andrew McCutchen","PIT",5.2156291007995605,-9.847260475158691,15.062888145446777,47.3380012512207,5.1793437004089355,0.9992375373840332,1.343400001525879,2,3.685920000076294,1.5336888573470207,"Andrew McCutchen",9847,457705
"Michael A. Taylor","WSN",0.6865196228027344,-8.261190414428711,8.947710037231445,1.948100209236145,0.13291585445404053,0.9571439623832703,0.890333354473114,6,-0.7231714129447937,1.44042989211162,"Michael A. Taylor",11489,572191
"Avisaíl García","CHW",-0.200997993350029,-11.267528533935547,11.066530227661133,-13.347000122070312,-1.4019957780838013,1.0782020092010498,2.185800075531006,2,-1.5112435817718506,1.3248239761369391,"Avisail Garcia",5760,541645
"Austin Jackson","- - -",0.3336020205169916,-9.038855791091919,9.372458100318909,-0.6544997692108154,-0.051534563302993774,0.9994952995726403,0.8297625053673983,16,-0.9740179404616356,1.307788415079807,"Austin Jackson",9848,457706
"Kole Calhoun","LAA",1.7871235609054565,-11.024025917053223,12.811149597167969,9.739400863647461,1.1519280672073364,0.958694577217102,1.041200041770935,2,0.6075899004936218,1.256532003787007,"Kole Calhoun",11200,594777
"Matt Duffy","SFG",2.201184034347534,-9.686366081237793,11.887550354003906,21.329999923706055,2.3721375465393066,0.9881229996681213,1.1497111320495605,9,0.9762324690818787,1.251409266903258,"Matt Duffy",13836,622110
"Kolten Wong","STL",1.267007827758789,-10.974991798400879,12.241999626159668,1.1532002687454224,0.15374363958835602,1.042702078819275,0.9955999851226807,7,0.0009872684022411704,1.214132422539117,"Kolten Wong",12532,543939
"Ángel Pagán","SFG",-0.7877215147018433,-9.495891571044922,8.708169937133789,-18.831100463867188,-2.057378053665161,0.9874894618988037,2.246659994125366,10,-1.9802154302597046,1.1825142444797923,"Angel Pagan",2918,434636
"Gregory Polanco","PIT",1.2515459060668945,-10.945724487304688,12.197270393371582,3.0105998516082764,0.3519386947154999,1.0398778915405273,1.5534443855285645,9,0.07997170090675354,1.1235791354446103,"Gregory Polanco",12907,570256
"Daniel Murphy","NYM",2.1527740955352783,-8.584712028503418,10.737485885620117,17.33099937438965,1.8943169116973877,0.9738098382949829,1.8144999742507935,8,1.1308298110961914,1.0798421403235148,"Daniel Murphy",4316,502517
"Jace Peterson","ATL",-1.0203384160995483,-10.468833923339844,9.448495864868164,-8.570100784301758,-0.8215444684028625,1.0325226783752441,0.8709818124771118,11,-2.0568573474884033,1.0686578265779945,"Jace Peterson",12325,607054
"Miguel Cabrera","DET",4.467659950256348,-7.016637802124023,11.484297752380371,46.632999420166016,4.884096622467041,1.0001015663146973,3.4955999851226807,1,3.495358467102051,0.9718477654802609,"Miguel Cabrera",1744,408234
"Curtis Granderson","NYM",3.8742501735687256,-9.917657852172852,13.791908264160156,37.526100158691406,4.0716938972473145,0.976201593875885,1.8482307195663452,13,3.078289270401001,0.8904096109299595,"Curtis Granderson",4747,434158
"David Peralta","ARI",3.1885323524475098,-8.50627613067627,11.694808006286621,32.60900115966797,3.332256317138672,1.0256799459457397,1.6521333456039429,21,2.4042954444885254,0.7044056323444505,"David Peralta",2136,444482
"Brett Lawrie","OAK",-0.03990933299064636,-10.51435661315918,10.474446296691895,-1.4110000133514404,-0.14970417320728302,1.062637448310852,1.2339999675750732,1,-0.7370967268943787,0.6995398602000179,"Brett Lawrie",5247,543434
"Freddy Galvis","PHI",-0.6247360110282898,-10.822968482971191,10.19823169708252,-9.927300453186035,-0.987744152545929,1.0218496322631836,0.6675999760627747,2,-1.3039014339447021,0.692523799405039,"Freddy Galvis",6609,520471
"Dee Strange-Gordon","MIA",2.017585039138794,-10.861189842224121,12.878776550292969,14.218700408935547,1.6674391031265259,1.0011597871780396,0.6583999991416931,1,1.3244291543960571,0.6908186262062217,"Dee Strange-Gordon",8203,543829
"Brian McCann","NYY",1.2035173177719116,-9.771590232849121,10.97510814666748,19.184999465942383,2.0378799438476562,1.082222580909729,2.0946462154388428,13,0.4217427372932434,0.6903365512023087,"Brian McCann",4810,435263
"Yangervis Solarte","SDP",1.396959900856018,-9.49197006225586,10.888930320739746,10.747300148010254,1.3311256170272827,0.9553669095039368,1.6228086948394775,23,0.7736247181892395,0.6885987343494018,"Yangervis Solarte",5352,500208
"Ben Zobrist","- - -",1.6323220133781433,-8.763432025909424,10.395754337310791,19.049399375915527,2.0494150519371033,0.9722541277543718,1.1998000144958496,4,1.0585130155086517,0.6203916728657128,"Ben Zobrist",7435,450314
"Michael Brantley","CLE",2.2119140625,-9.554368019104004,11.766282081604004,29.180999755859375,2.9879977703094482,0.9923725128173828,0.651199996471405,2,1.6123971939086914,0.6165178898236188,"Michael Brantley",4106,488726
"Buster Posey","SFG",3.5835137367248535,-10.652790069580078,14.23630428314209,33.9010009765625,3.7069146633148193,1.0983957052230835,3.031733274459839,6,2.6497576236724854,0.6127403264601985,"Buster Posey",9166,457763
"Adam Eaton","CHW",2.6305692195892334,-11.006213188171387,13.636783599853516,17.953699111938477,1.850421667098999,1.0172996520996094,1.5090999603271484,2,2.005006790161133,0.5808283805872199,"Adam Eaton",11205,594809
"Billy Burns","OAK",0.5131059288978577,-10.054758071899414,10.567864418029785,4.5024003982543945,0.522840678691864,1.0982052087783813,1.2635999917984009,4,-0.10224223881959915,0.5694645072958388,"Billy Burns",12701,542993
"Adrián González","LAD",3.7115371227264404,-10.03582763671875,13.747365951538086,31.986000061035156,3.410979986190796,1.0002905130386353,1.2306571006774902,7,3.16849684715271,0.5419623388008872,"Adrian Gonzalez",1908,408236
"Elvis Andrus","TEX",-0.6779595017433167,-11.188714981079102,10.510753631591797,-14.963000297546387,-1.559865117073059,0.947754442691803,,0,-1.255800724029541,0.5404682800920769,"Elvis Andrus",8709,462101
"Derek Norris","SDP",0.4584597945213318,-9.459712028503418,9.918171882629395,6.768700122833252,0.8441272974014282,0.9842060208320618,1.5464714765548706,14,-0.025608830153942108,0.4914257270407782,"Derek Norris",6867,519083
"Yunel Escobar","WSN",1.4366159439086914,-9.764501571655273,11.201118469238281,11.572400093078613,1.1279428005218506,1.003387451171875,1.1333000659942627,2,0.9871469736099243,0.44461893319989354,"Yunel Escobar",4191,488862
"Logan Morrison","SEA",-0.15271806716918945,-9.131817817687988,8.979100227355957,-0.031000126153230667,-0.02597520872950554,1.0463436841964722,0.9416363835334778,11,-0.5762515664100647,0.4302975462580077,"Logan Morrison",9205,489149
"José Reyes","- - -",-0.2640639543533325,-8.941643953323364,8.677579641342163,-0.9217004776000977,-0.17663925886154175,0.9873881019409814,,0,-0.6900792419910431,0.42264240146780546,"Jose Reyes",1736,408314
"Adam Lind","MIL",2.2235195636749268,-9.000758171081543,11.224278450012207,27.71500015258789,2.864222526550293,0.9629673361778259,2.4019856452941895,14,1.922534465789795,0.3864945948431835,"Adam Lind",8027,452252
"Pablo Sandoval","BOS",-1.2452961206436157,-8.408662796020508,7.163365840911865,-14.581999778747559,-1.5498576164245605,0.9378559589385986,2.287100076675415,4,-1.6957167387008667,0.36790503288949994,"Pablo Sandoval",5409,467055
"Brian Dozier","MIN",0.27778518199920654,-12.189059257507324,12.466845512390137,-0.4713996648788452,-0.057710252702236176,0.9574864506721497,,0,-0.06844036281108856,0.35855954079444596,"Brian Dozier",9810,572821
"Adrian Beltré","TEX",1.4602293968200684,-9.839620590209961,11.299850463867188,8.6589994430542,0.7363904714584351,0.9553908109664917,,0,1.179663896560669,0.3487466554969463,"Adrian Beltre",639,134181
"Trevor Plouffe","MIN",0.06546998023986816,-11.583222389221191,11.64869213104248,8.89699935913086,0.9660239815711975,0.9904682040214539,,0,-0.2465912401676178,0.3126912724291785,"Trevor Plouffe",7462,461858
"Nick Castellanos","DET",-0.6743524670600891,-10.285188674926758,9.610836029052734,-4.8989996910095215,-0.5343921780586243,0.9306300282478333,1.041866660118103,3,-1.030517339706421,0.30589805321107433,"Nick Castellanos",11737,592206
"Chris Davis","BAL",4.0450239181518555,-10.69101619720459,14.736040115356445,45.130001068115234,4.762907028198242,0.9845221638679504,,0,3.821566581726074,0.28704982794410583,"Chris Davis",9272,448801
"Chase Headley","NYY",-0.8465421199798584,-11.545652389526367,10.69911003112793,-4.24399995803833,-0.46897244453430176,0.9849214553833008,2.6476800441741943,5,-1.12384831905365,0.26434615738085887,"Chase Headley",4720,452104
"Kendrys Morales","KCR",2.693254232406616,-10.277617454528809,12.970871925354004,30.482999801635742,3.144446611404419,1.002272367477417,1.3176000118255615,8,2.435326337814331,0.2518217067687698,"Kendrys Morales",8610,434778
"Charlie Blackmon","COL",0.8736760020256042,-11.43822956085205,12.311905860900879,11.212699890136719,1.0580393075942993,0.9524138569831848,1.3557000160217285,4,0.6700770854949951,0.24725102309953295,"Charlie Blackmon",7859,453568
"Stephen Vogt","OAK",1.1802679300308228,-8.985325813293457,10.165594100952148,15.401000022888184,1.5747230052947998,1.0601470470428467,2.007857084274292,21,0.8856328725814819,0.22767299694203258,"Stephen Vogt",5000,519390
"Robinson Canó","SEA",1.9365625381469727,-11.945128440856934,13.88169002532959,18.041000366210938,1.937450647354126,1.0342599153518677,1.0499999523162842,1,1.671099066734314,0.20131473312578296,"Robinson Cano",3269,429664
"Kevin Kiermaier","TBR",0.8025357127189636,-10.238374710083008,11.040909767150879,1.9317994117736816,0.229544997215271,1.0982575416564941,1.15957772731781,9,0.5300112962722778,0.20072414808306405,"Kevin Kiermaier",11038,595281
"Brandon Crawford","SFG",2.048295497894287,-9.828814506530762,11.87710952758789,17.42799949645996,2.0364861488342285,1.0031338930130005,1.959320068359375,5,1.8467833995819092,0.19511301341043064,"Brandon Crawford",5343,543063
"Matt Kemp","SDP",1.8502124547958374,-11.491288185119629,13.341500282287598,22.755001068115234,2.4847404956817627,0.9760304689407349,2.0706000328063965,2,1.7145742177963257,0.18107608582978307,"Matt Kemp",5631,461314
"Kevin Pillar","TOR",-0.6066444516181946,-9.757743835449219,9.151100158691406,-5.12600040435791,-0.5381361246109009,0.8821210265159607,0.48080000281333923,1,-0.8040124177932739,0.11630128362588288,"Kevin Pillar",12434,607680
