Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Jean Segura","ARI",153,694,20,102,64,33,0.056195965,0.145533141,0.180533752,0.353281853,0.318681318,0.368115942,0.49921507,0.37110022129964065,0.339,126.23468125282857,4.551685694837943,26.975114206377757,10.86441969871521,6.126658362136994,"Jean Segura",5933,516416
"Nolan Arenado","COL",160,696,41,116,133,2,0.097701149,0.147988505,0.275080907,0.29253112,0.294498381,0.362068965,0.569579288,0.38605524221592674,0.347,126.29519491309314,-1.2655436396598816,21.274377276104822,15.53624701499939,6.027938845912271,"Nolan Arenado",9777,571448
"Kyle Seager","SEA",158,676,30,89,99,3,0.102071005,0.159763313,0.221105528,0.295010845,0.278056951,0.359467455,0.499162479,0.36274262412532315,0.377,133.63255021123146,-1.695721342228353,25.601619740071783,9.680840253829956,5.9485786624077,"Kyle Seager",9785,572122
"Manny Machado","BAL",157,696,37,105,96,0,0.068965517,0.172413793,0.2390625,0.309426229,0.29375,0.343390804,0.5328125,0.36611737807591754,0.366,130.6370668086545,-3.576770970597863,22.02501569496897,10.307738780975342,5.7161617632113995,"Manny Machado",11493,592518
"Jackie Bradley Jr.","BOS",156,636,26,94,87,9,0.099056603,0.224842767,0.218637993,0.312182741,0.267025089,0.349056603,0.485663082,0.3541054823886007,0.331,118.22303925941598,3.824896084610373,17.740170575855394,14.162344217300415,5.4644395835410124,"Jackie Bradley Jr.",12984,598265
"Ian Kinsler","DET",153,679,28,117,83,14,0.066273932,0.169366715,0.195792881,0.313807531,0.288025889,0.347569955,0.48381877,0.3563140235698627,0.326,124.07988038909545,1.4925755166914314,21.12337336100095,8.767325162887573,5.407564979103564,"Ian Kinsler",6195,435079
"Miguel Cabrera","DET",158,679,38,92,108,0,0.110456553,0.170839469,0.247058824,0.336322869,0.315966386,0.393225331,0.56302521,0.39850996452641774,0.449,153.07971419330443,-6.645489318761975,36.627032061134635,-7.553602695465088,5.323985230165137,"Miguel Cabrera",1744,408234
"Christian Yelich","MIA",155,659,21,78,98,9,0.109256449,0.209408194,0.185121107,0.356132075,0.297577854,0.376327769,0.482698961,0.3674649968402076,0.388,133.79771525616528,2.520795555319637,29.951661091690095,0.4075813293457031,5.247849068253868,"Christian Yelich",11477,592885
"Corey Seager","LAD",157,687,26,105,72,3,0.07860262,0.193595342,0.20414673,0.355319148,0.307814992,0.365356622,0.511961722,0.37214909734264495,0.377,136.1396119918878,2.071845775237307,32.649697931752144,-3.2246713638305664,5.243366764814115,"Corey Seager",13624,608369
"Francisco Lindor","CLE",158,684,15,99,78,19,0.083333333,0.12865497,0.13410596,0.32364341,0.301324503,0.358296622,0.435430463,0.3404131329516746,0.338,109.45003907943547,0.07907303259707987,7.83982059834398,19.690324306488037,5.183468234197917,"Francisco Lindor",12916,596019
"Adrian Beltré","TEX",153,640,32,89,104,1,0.075,0.103125,0.221269297,0.293032786,0.300171526,0.3578125,0.521440823,0.3712676441067777,0.366,127.19952366163648,-2.240323184290901,18.660102112659363,10.124301195144653,5.159407543623136,"Adrian Beltre",639,134181
"José Ramírez","CLE",152,618,11,84,76,22,0.071197411,0.100323624,0.150442478,0.33266129,0.311504424,0.363047001,0.461946902,0.3546811126462825,0.331,119.2559358193962,5.6975290577393025,19.985381486577904,9.025950089097023,5.106449808356457,"Jose Ramirez",13510,608070
"DJ LeMahieu","COL",146,635,11,104,66,11,0.103937007,0.125984251,0.146739131,0.387580299,0.347826086,0.416267942,0.494565217,0.3914955695152283,0.391,129.94019009509842,0.14262211695313454,23.557669052756417,5.282489538192749,5.014447698913372,"DJ LeMahieu",9874,518934
"Joey Votto","CIN",158,677,29,101,97,8,0.159527326,0.177252584,0.224820144,0.36626506,0.325539568,0.434268833,0.550359712,0.4131831895008548,0.399,157.6422393847254,-2.3629725337959826,45.69841085928396,-18.64673662185669,4.968130453585759,"Joey Votto",4314,458015
"Anthony Rizzo","CHC",155,676,32,94,109,3,0.109467455,0.159763313,0.252144082,0.30941704,0.291595197,0.384615384,0.543739279,0.39103338720198877,0.363,144.79975053977986,-1.6120316002052277,35.68626907201058,-9.85558807849884,4.840010967642431,"Anthony Rizzo",3473,519203
"Daniel Murphy","WSN",142,582,25,88,104,5,0.060137457,0.097938144,0.248587571,0.347921225,0.346516007,0.390034364,0.595103578,0.40842167501683,0.395,154.46983146981324,-0.510647782124579,38.53258500674481,-11.37777790427208,4.669733328250371,"Daniel Murphy",4316,502517
"Nelson Cruz","SEA",155,667,43,96,105,2,0.092953523,0.238380809,0.268251274,0.319796954,0.286926994,0.359820089,0.555178268,0.38320235498362076,0.397,147.69382674918964,-0.23745572473853827,37.95713448418176,-15.21008312702179,4.635460317870895,"Nelson Cruz",2434,443558
"Charlie Blackmon","COL",143,641,29,111,82,17,0.067082683,0.159126365,0.228373703,0.350332594,0.323529411,0.380877742,0.551903114,0.39386136984975556,0.362,131.5252658353109,2.537587604019791,27.425217565787314,-2.636568546295166,4.619623820291848,"Charlie Blackmon",7859,453568
"David Ortiz","BOS",151,626,38,79,127,2,0.127795527,0.137380191,0.305400372,0.311904761,0.314711359,0.400958466,0.620111731,0.4191683159132051,0.43,162.93850990118,-8.819225382758304,38.48551255903194,-15.047110371291637,4.564218841471047,"David Ortiz",745,120074
"Yadier Molina","STL",147,581,8,56,58,3,0.067125645,0.108433734,0.119850188,0.33548387,0.307116104,0.359724612,0.426966292,0.3417791174403552,0.329,113.66149142406732,-3.0699465142097324,6.705598956755294,19.238513827323914,4.5426670835811205,"Yadier Molina",7007,425877
"Jonathan Lucroy","- - -",142,544,24,67,81,5,0.086397058,0.183823529,0.208163266,0.321621621,0.291836734,0.354779411,0.5,0.36151499009530486,0.345,122.65923505180244,0.015659563476219773,15.054785468718118,10.763391174376011,4.444742721759612,"Jonathan Lucroy",7870,518960
"Paul Goldschmidt","ARI",158,705,24,106,95,32,0.156028368,0.212765957,0.191709844,0.35835351,0.297063903,0.410511363,0.488773747,0.3818431231902888,0.365,133.4323779129533,3.588558667805046,32.61696130328209,-12.241951927542686,4.376384527627523,"Paul Goldschmidt",9218,502671
"George Springer","HOU",162,744,29,116,82,9,0.118279569,0.239247311,0.195652174,0.317351598,0.260869565,0.358870967,0.456521739,0.35290166301868675,0.359,125.99812764018435,-0.0031137182377278805,23.220449687153042,-5.631647825241089,4.37451869808016,"George Springer",12856,543807
"Justin Turner","LAD",151,622,27,79,90,4,0.077170418,0.172025723,0.217625899,0.293023255,0.275179856,0.339228295,0.492805755,0.35295509332236075,0.354,123.27971435552527,-1.4989704634062946,16.33445561113473,6.552162528038025,4.363319787985236,"Justin Turner",5235,457759
"Dexter Fowler","CHC",125,551,13,84,48,13,0.14337568,0.225045372,0.171052632,0.349845201,0.276315789,0.392727272,0.447368421,0.36703652316873725,0.35,128.72195797835292,6.271086287451908,25.76200881600281,-1.6465744972229004,4.258092101066295,"Dexter Fowler",4062,451594
"Evan Longoria","TBR",160,685,36,81,98,0,0.061313868,0.210218978,0.248025277,0.297826086,0.273301737,0.318248175,0.521327014,0.34988744322084364,0.361,122.59415083184982,-0.12819391232915223,18.454147979383013,-0.21502697467803955,4.236764185698041,"Evan Longoria",9368,446334
"Wilson Ramos","WSN",131,523,22,58,80,0,0.066921606,0.151051625,0.188796681,0.327272727,0.307053941,0.353728489,0.495850622,0.3614799738387915,0.348,123.01909970022828,-4.084489149972796,10.742629973355925,12.651746332645416,4.093294342063521,"Wilson Ramos",1433,467092
"Carlos Correa","HOU",153,660,20,76,96,13,0.113636363,0.21060606,0.17677643,0.327790973,0.273830155,0.36060606,0.450606585,0.34905330161101944,0.367,123.35327984888163,3.7147508705966175,22.22045738445843,-4.6823577880859375,4.078521584900939,"Carlos Correa",14162,621043
"Brandon Crawford","SFG",155,623,12,67,84,7,0.091492776,0.18459069,0.15551537,0.32183908,0.274864376,0.34189406,0.430379746,0.32672338617956465,0.317,104.48206872854733,2.3021682258695364,5.741177225857115,14.223954200744629,4.067799850779249,"Brandon Crawford",5343,543063
"Jason Kipnis","CLE",156,688,23,91,82,15,0.087209302,0.212209302,0.193442623,0.323660714,0.275409836,0.342606149,0.468852459,0.34721340878292545,0.345,114.12363716632487,2.808788863476366,14.475510649758242,1.54332035779953,4.020087701224678,"Jason Kipnis",9776,543401
"Matt Carpenter","STL",129,566,21,81,68,0,0.14310954,0.19081272,0.234672305,0.307471264,0.270613107,0.380106571,0.505285412,0.3751130621993991,0.397,135.99508669498883,-1.567269449820742,23.52421808900331,-2.355528235435486,4.005517749255021,"Matt Carpenter",8090,572761
"Ender Inciarte","ATL",131,578,3,85,29,16,0.077854671,0.117647058,0.090038314,0.328918322,0.291187739,0.35078534,0.381226053,0.3186673431749075,0.291,96.52541880445412,3.418493111152202,0.9450777292293431,18.99160885810852,3.918548878337124,"Ender Inciarte",4922,542255
"Dustin Pedroia","BOS",154,698,15,105,74,7,0.08739255,0.104584527,0.131121642,0.339416058,0.317535545,0.3758967,0.448657187,0.3579918440308427,0.331,120.894003318355,-0.4836617554537952,17.02653125021681,-2.6751344203948975,3.884184507896071,"Dustin Pedroia",8370,456030
"Odúbel Herrera","PHI",159,656,15,87,49,25,0.096036585,0.204268292,0.133790738,0.348623853,0.286449399,0.360856269,0.420240137,0.33775217833437915,0.296,109.50947999401326,2.5609015084337443,10.243840108392751,6.1643736362457275,3.811361652402236,"Odubel Herrera",11476,546318
"Jake Lamb","ARI",151,594,29,81,91,6,0.107744107,0.259259259,0.260038241,0.293604651,0.248565965,0.331649831,0.508604206,0.35237386534290926,0.343,113.68810574668845,2.859855995280668,12.873601518786511,4.68195104598999,3.727069912223369,"Jake Lamb",13329,571875
"Brandon Belt","SFG",156,655,17,77,82,0,0.158778625,0.225954198,0.199261992,0.346456692,0.274907749,0.393893129,0.474169741,0.3737403532510163,0.383,135.98322831318214,-2.1766887539997697,26.850713972498824,-11.446789732202888,3.7054038300496384,"Brandon Belt",10264,474832
"Russell Martin","TOR",137,535,20,62,74,2,0.119626168,0.276635514,0.167032967,0.29109589,0.23076923,0.335205992,0.397802197,0.3217607385445715,0.326,100.83071114501705,-2.0161094148643315,-1.4825071426287189,19.234615325927734,3.667651760863442,"Russell Martin",4616,431145
"Starling Marte","PIT",129,529,9,71,46,47,0.04347826,0.196597353,0.145194274,0.380319148,0.310838445,0.361742424,0.456032719,0.3509224270315517,0.332,119.69168574239559,5.6661988333798945,18.49556859361639,0.4997220039367676,3.6629248589436965,"Starling Marte",9241,516782
"Xander Bogaerts","BOS",157,719,21,115,89,13,0.080667593,0.171070931,0.151840491,0.334637964,0.294478527,0.356050069,0.446319018,0.34764748803431866,0.319,113.78467957985528,2.5456652510911226,14.445458532398089,-3.143627166748047,3.6450172682218875,"Xander Bogaerts",12161,593428
"Elvis Andrus","TEX",147,568,8,75,69,24,0.082746478,0.123239436,0.136363636,0.333333333,0.302371541,0.361702127,0.438735177,0.3444146730297401,0.32,108.74439075714449,6.313860549591482,12.277230373776092,3.7077505588531494,3.6011803244467995,"Elvis Andrus",8709,462101
"Addison Russell","CHC",151,598,21,67,95,5,0.091973244,0.225752508,0.179047619,0.277333333,0.238095238,0.321070234,0.417142857,0.3164214907667121,0.314,94.81011056687272,0.28552829334512353,-3.536782911688532,19.509975910186768,3.578254761827384,"Addison Russell",14106,608365
"Ben Zobrist","CHC",147,631,18,94,76,6,0.152139461,0.129952456,0.173996176,0.290398126,0.271510516,0.385964912,0.445506692,0.3600250259881626,0.357,124.02428593845205,1.7458095233887434,20.41590768834396,-5.494141682982445,3.57804583704249,"Ben Zobrist",7435,450314
"Edwin Encarnación","TOR",160,702,42,99,127,2,0.123931623,0.196581196,0.266222962,0.27039627,0.262895174,0.35663338,0.529118136,0.3732059171001686,0.38,136.187231092664,-1.8475140661466867,28.652940863359603,-17.52747416496277,3.5681261674270717,"Edwin Encarnacion",2151,429665
"Ian Desmond","TEX",156,677,22,107,86,21,0.064992614,0.236336779,0.1616,0.349775784,0.2848,0.335302806,0.4464,0.33568816396925183,0.319,102.74695814376487,2.0202696442138404,4.253094005167249,6.664982557296753,3.4603658066611827,"Ian Desmond",6885,435622
"Jonathan Schoop","BAL",162,647,25,82,82,1,0.032457496,0.211746522,0.18699187,0.304824561,0.266666666,0.298299845,0.453658536,0.3203253192363603,0.299,99.16574360088462,0.31286195502616465,-0.3352017186957801,12.22045612335205,3.455414875457192,"Jonathan Schoop",11265,570731
"Asdrúbal Cabrera","NYM",141,568,23,65,62,5,0.066901408,0.181338028,0.193857965,0.309823677,0.280230326,0.336267605,0.474088291,0.3454952806498097,0.317,119.93269302269334,-3.471410641912371,10.472386889261479,5.163830399513245,3.4462318982172833,"Asdrubal Cabrera",4962,452678
"Jonathan Villar","MIL",156,679,19,92,63,62,0.116347569,0.256259204,0.171477079,0.3725,0.285229202,0.369436201,0.456706281,0.35566509383827893,0.315,119.61714430534671,5.766497154021636,22.171349092832077,-10.078432559967041,3.444845732064716,"Jonathan Villar",10071,542340
"César Hernández","PHI",155,622,6,67,39,17,0.106109324,0.186495176,0.098720293,0.362997658,0.294332723,0.371150729,0.393053016,0.334742482295822,0.312,107.49299698549102,1.7675812062807381,7.507591834280454,5.592477798461914,3.3624778267839623,"Cesar Hernandez",10556,514917
"Wil Myers","SDP",157,676,28,99,94,28,0.100591715,0.23668639,0.202003339,0.305288461,0.258764607,0.335798816,0.460767946,0.3413897169077838,0.334,114.2029471498557,6.054294876055792,17.87904360443369,-6.5226521492004395,3.3597673128986587,"Wil Myers",10047,571976
"Ryan Braun","MIL",135,564,30,80,91,16,0.081560283,0.173758865,0.232876712,0.32642487,0.305283757,0.365248226,0.538160469,0.3778122441863325,0.349,134.45563689460073,0.5397486789152026,24.473244607740437,-9.80080533027649,3.334660935473575,"Ryan Braun",3410,460075
"Anthony Rendon","WSN",156,647,20,91,85,12,0.100463678,0.180834621,0.17989418,0.303652968,0.269841269,0.347758887,0.449735449,0.3424519882645718,0.349,110.27043368702691,1.6640011768322438,9.847891819019743,2.0539095401763916,3.3212355139356977,"Anthony Rendon",12861,543685
"Yoenis Cespedes","NYM",132,543,31,72,86,3,0.093922651,0.198895027,0.25052192,0.297687861,0.279749478,0.35359116,0.530271398,0.36908577647164603,0.374,135.7382206832716,-0.31395911262370646,23.58612942632505,-8.432047128677368,3.315624237817108,"Yoenis Cespedes",13110,493316
"Carlos Santana","CLE",158,688,34,89,87,5,0.143895348,0.143895348,0.238831615,0.257709251,0.259450171,0.366279069,0.498281786,0.3698200482961743,0.385,129.6604109387329,0.2134660016745329,24.714220192249048,-15.61510843038559,3.3124280624590416,"Carlos Santana",2396,467793
"Martín Prado","MIA",153,658,8,70,75,2,0.074468085,0.104863221,0.111666666,0.331439393,0.305,0.358662613,0.416666666,0.33537150759944856,0.312,112.29521968548069,1.804263500496745,11.768153871112375,-1.491671085357666,3.190791381631234,"Martin Prado",3312,445988
"Kole Calhoun","LAA",157,672,18,91,75,2,0.09970238,0.175595238,0.166666666,0.308855291,0.271043771,0.348214285,0.437710437,0.3402674432311739,0.35,116.58205947071357,-0.42457498982548714,12.954361513844251,-5.769127249717712,3.061308605481212,"Kole Calhoun",11200,594777
"Todd Frazier","CHW",158,666,40,89,98,15,0.096096096,0.244744744,0.238983051,0.236040609,0.225423728,0.302255639,0.464406779,0.32577357764344617,0.314,104.80407490629788,-1.068358625518158,2.773114955169703,3.749279499053955,2.972749617182732,"Todd Frazier",785,453943
"Rougned Odor","TEX",150,632,33,89,88,14,0.030063291,0.213607594,0.231404958,0.297052154,0.27107438,0.295886075,0.502479338,0.3359660669406758,0.318,102.93795139577668,1.8678738281596452,4.0972098638530845,2.602909803390503,2.8732154652835047,"Rougned Odor",12282,596059
"Curtis Granderson","NYM",150,633,30,88,59,4,0.116903633,0.205371248,0.227522936,0.253846153,0.236697247,0.334913112,0.464220183,0.3392146219270298,0.333,115.72467951084238,-0.38336878223344684,11.875552792634139,-4.020238101482391,2.8618844236960905,"Curtis Granderson",4747,434158
"Leonys Martin","SEA",143,576,15,72,47,24,0.076388888,0.258680555,0.131274131,0.31301939,0.247104247,0.305944055,0.378378378,0.29770855188786566,0.277,88.93684622304474,2.5224774880334735,-5.128471100123287,13.491243124008179,2.849375478342463,"Leonys Martin",11846,547982
"Hanley Ramirez","BOS",147,620,30,81,111,9,0.096774193,0.193548387,0.218579235,0.315136476,0.285974499,0.361290322,0.504553734,0.36732857159482757,0.348,127.31081833640417,-2.8915659859776497,17.43856861918546,-10.740440487861633,2.831467233906193,"Hanley Ramirez",8001,434670
"Logan Forsythe","TBR",127,567,20,76,52,6,0.081128747,0.22398589,0.180039139,0.31420765,0.264187866,0.333333333,0.444227005,0.3356992869360317,0.352,112.84311400412928,-1.6938324857037514,7.049303791715854,1.3892378509044647,2.825965795646687,"Logan Forsythe",7185,523253
"Stephen Piscotty","STL",153,649,22,86,85,7,0.078582434,0.204930662,0.183848797,0.319347319,0.273195876,0.343122102,0.457044673,0.34519651647328964,0.343,115.95113363210783,0.08507955493405461,12.834868748235571,-6.183000705204904,2.790844133254594,"Stephen Piscotty",13367,572039
"Brett Gardner","NYY",148,634,7,80,41,16,0.110410094,0.167192429,0.100548446,0.309794988,0.261425959,0.35079365,0.361974405,0.3171845623425075,0.311,96.23039232239613,5.658156732562929,2.7887027634003294,2.2318716049194336,2.7083773275012892,"Brett Gardner",9927,458731
"Marcus Semien","OAK",159,621,27,72,75,10,0.082125603,0.223832528,0.197183098,0.267990074,0.237676056,0.3,0.434859154,0.31502415377026804,0.303,98.33791469758057,2.0118122010026127,0.7725626779516548,4.311476469039917,2.669861076873377,"Marcus Semien",12533,543760
"Jordy Mercer","PIT",149,584,11,66,59,1,0.087328767,0.142123287,0.117533719,0.285714285,0.256262042,0.327556325,0.373795761,0.3035243881607726,0.294,87.93520974091116,1.2207269764039665,-7.456868032693565,14.319261074066162,2.6009910243402445,"Jordy Mercer",6547,474568
"Khris Davis","OAK",150,610,42,85,102,1,0.068852459,0.272131147,0.277477478,0.269886363,0.246846846,0.306557377,0.524324324,0.34910345947156185,0.369,121.75946139369289,-1.1654959546867758,14.770962956387645,-10.059452652931213,2.5936811155007975,"Khris Davis",9112,501981
"Adam Jones","BAL",152,672,29,86,83,2,0.058035714,0.171130952,0.171243942,0.279503105,0.264943457,0.309985096,0.436187399,0.31851158236530686,0.328,97.91922399182386,2.216262366157025,0.5374256606853589,1.6289921998977661,2.54804879289958,"Adam Jones",6368,430945
"Starlin Castro","NYY",151,610,21,63,70,4,0.039344262,0.193442622,0.162911612,0.304740406,0.270363951,0.30049261,0.433275563,0.31279970332980156,0.308,93.21682799036036,-2.623881933512166,-7.591823927228315,11.738054275512695,2.5358715722700627,"Starlin Castro",4579,516770
"J.D. Martinez","DET",120,517,22,69,68,1,0.094777562,0.247582205,0.228260869,0.377777777,0.306521739,0.373307543,0.534782608,0.38366712054002633,0.397,142.87873279487243,-1.637255302630365,24.97896216687703,-18.094319343566895,2.4939507206341087,"J.D. Martinez",6184,502110
"Didi Gregorius","NYY",153,597,20,68,70,7,0.031825795,0.137353433,0.170818506,0.29032258,0.275800711,0.304054054,0.446619217,0.3185898075669499,0.274,97.19616952842985,3.492932072840631,1.4831918083439395,2.430455207824707,2.4670793390916272,"Didi Gregorius",6012,544369
"Michael Saunders","TOR",140,558,24,70,57,1,0.105734767,0.281362007,0.224489796,0.32051282,0.253061224,0.337522441,0.47755102,0.3475233737412874,0.318,118.5364933156873,-0.030530220130458474,12.388155284506128,-8.317244172096252,2.3481424535743733,"Michael Saunders",9981,459431
"Troy Tulowitzki","TOR",131,544,24,54,79,1,0.079044117,0.185661764,0.18902439,0.272237196,0.25406504,0.318014705,0.44308943,0.32656207049529634,0.351,104.13050314996886,-3.017188018420711,-0.3193510063141707,4.7038156390190125,2.3317400070731438,"Troy Tulowitzki",3531,453064
"Eduardo Núñez","- - -",141,595,16,73,67,40,0.048739495,0.147899159,0.144665462,0.314285714,0.287522603,0.325463743,0.432188065,0.32356645565921976,0.299,100.6643476285108,2.3065065150149167,2.765227361823407,0.26454609632492065,2.327973574282315,"Eduardo Nunez",6848,456488
"J.T. Realmuto","MIA",137,545,11,60,48,12,0.051376146,0.183486238,0.125736739,0.356608478,0.302554027,0.343119266,0.428290766,0.3332773665075793,0.306,110.8921544340053,0.6326865740120411,7.943690995802632,-2.5547146797180176,2.323479230448346,"J.T. Realmuto",11739,592663
"Marcell Ozuna","MIA",148,608,23,75,76,0,0.070723684,0.189144736,0.186714542,0.295508274,0.265709156,0.320723684,0.452423698,0.3297881191909903,0.34,108.55437419430822,-1.823964326409623,4.58161740532509,-1.2161207795143127,2.3214226267498295,"Marcell Ozuna",10324,542303
"Adam Duvall","CIN",150,608,33,85,103,6,0.06743421,0.269736842,0.257246377,0.275482093,0.240942028,0.296540362,0.498188405,0.33283426413441647,0.336,103.80881545128449,-0.5030764404218644,2.348994105022612,0.38347339630126953,2.256684572262826,"Adam Duvall",10950,594807
"Chris Carter","MIL",160,644,41,84,94,3,0.118012422,0.319875776,0.276867031,0.259615384,0.222222222,0.321428571,0.499089253,0.3461135629547143,0.368,113.21766094046941,-1.2667771650012583,9.216745258787855,-7.776018142700195,2.241655626537109,"Chris Carter",9911,474892
"José Abreu","CHW",159,695,25,67,100,0,0.067625899,0.179856115,0.174679487,0.327122153,0.29326923,0.352517985,0.467948717,0.3487321369696495,0.348,120.5827111862536,-2.3972696913406253,14.777907880323998,-16.978610515594482,2.1810631112802064,"Jose Abreu",15676,547989
"Carlos González","COL",150,632,25,87,100,2,0.07278481,0.204113924,0.207191781,0.345707656,0.297945205,0.349683544,0.505136986,0.3614302289942964,0.339,109.79654517906278,-1.5274918521754444,6.097805395282439,-5.239704489707947,2.143047598391572,"Carlos Gonzalez",7287,471865
"Eugenio Suárez","CIN",159,627,21,78,70,11,0.081339712,0.247208931,0.162831859,0.303571428,0.24778761,0.31738437,0.410619469,0.31627615321385993,0.306,92.7149545109167,0.2691933361347765,-5.356377047916734,5.733562707901001,2.077605567230722,"Eugenio Suarez",12552,553993
"Gregory Polanco","PIT",144,587,22,79,86,17,0.090289608,0.202725724,0.204933586,0.290816326,0.258064516,0.322525597,0.462998102,0.3311233657187429,0.337,106.42640240132141,-0.3249491148162633,4.320982055708998,-3.031832695007324,2.040787673877633,"Gregory Polanco",12907,570256
"Carlos Beltrán","- - -",151,593,29,73,93,1,0.059021922,0.170320404,0.217391304,0.31455399,0.295289855,0.337268128,0.512681159,0.358216146661794,0.32,122.29443762301155,-2.9085928299464285,12.964628292830001,-13.694841742515564,1.9783169963086062,"Carlos Beltran",589,136860
"Bryce Harper","WSN",147,627,24,84,86,21,0.172248803,0.18660287,0.197628459,0.264,0.243083003,0.373205741,0.440711462,0.34326997571172196,0.352,110.8184816517488,-0.8408385952934623,7.5132794499105255,-8.121279120445251,1.9768535178544298,"Bryce Harper",11579,547180
"Chase Headley","NYY",140,529,14,58,51,8,0.096408317,0.223062381,0.132762313,0.302941176,0.250535331,0.328922495,0.383297644,0.3106410335678565,0.308,91.73324774744002,0.627011685166508,-4.623534047483533,5.966478705406189,1.9687618679820478,"Chase Headley",4720,452104
"Mark Trumbo","BAL",159,667,47,94,108,2,0.076461769,0.254872563,0.277324633,0.277777777,0.256117455,0.316341829,0.533442088,0.35814412774982396,0.37,125.15732328132954,-0.31505355634726584,19.831655545791158,-23.34241485595703,1.9501500976364026,"Mark Trumbo",6876,444432
"Josh Harrison","PIT",131,522,4,57,59,19,0.034482758,0.145593869,0.104722793,0.322891566,0.283367556,0.31081081,0.388090349,0.3006409413566,0.269,86.00331315995969,4.796799999894574,-4.201542154439817,6.327221512794495,1.914954282519542,"Josh Harrison",8202,543281
"José Bautista","TOR",116,517,22,68,69,2,0.168278529,0.199226305,0.21749409,0.254966887,0.234042553,0.365570599,0.451536643,0.3545297830141792,0.36,123.35175989991465,-3.736758469371125,10.758434818294685,-9.757192134857178,1.8922724342951665,"Jose Bautista",1887,430832
"Kevin Pillar","TOR",146,584,7,59,53,14,0.04109589,0.154109589,0.109489051,0.3061674,0.266423357,0.302925989,0.375912408,0.29469004924859526,0.289,82.22594792011412,3.431652390398085,-9.031076470636837,6.954695701599121,1.809489942730234,"Kevin Pillar",12434,607680
"Joe Panik","SFG",127,526,10,67,62,5,0.095057034,0.089353612,0.140086207,0.245145631,0.239224137,0.315487571,0.379310344,0.2998126013398631,0.322,86.45196213968697,1.7750111618079245,-7.001641264440288,7.848234295845032,1.7971540076365937,"Joe Panik",11936,605412
