Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Mike Trout","LAA",157,716,27,109,97,33,0.153631284,0.189944134,0.234295416,0.375576036,0.322580645,0.431564245,0.556876061,0.4227442673009111,,176.49626297175988,8.23085841536522,70.45939576333845,0.46097075939178467,10.14736949562297,"Mike Trout",10155,545361
"Miguel Cabrera","DET",148,652,44,103,137,3,0.138036809,0.144171779,0.288288289,0.355608591,0.347747747,0.441717791,0.636036036,0.45505308634108654,,192.57751261130971,-5.988424728624523,62.59030795623106,-3.9954142570495605,8.594157772742834,"Miguel Cabrera",1744,408234
"Andrew McCutchen","PIT",157,674,21,97,84,27,0.115727002,0.149851632,0.190394511,0.352688172,0.317324185,0.40356083,0.507718696,0.3927226143120999,,156.30933488726276,6.375218151137233,49.05998159631081,5.5179948806762695,8.079564669028738,"Andrew McCutchen",9847,457705
"Josh Donaldson","OAK",158,668,24,89,93,5,0.113772455,0.164670658,0.198618308,0.332594235,0.300518134,0.383808095,0.499136442,0.3840166538281548,,147.43502694743083,0.27072828356176615,36.271512868719924,9.279899597167969,7.241859714274375,"Josh Donaldson",5038,518626
"Matt Carpenter","STL",157,717,11,126,78,3,0.10041841,0.136680613,0.162939297,0.358778625,0.317891373,0.392156862,0.48083067,0.3810615444250227,,146.11850287890707,4.5307670990005136,41.720832412159105,3.2002710103988647,7.1767499080604065,"Matt Carpenter",8090,572761
"Yadier Molina","STL",136,541,12,68,80,3,0.055452865,0.101663585,0.158415841,0.33786848,0.318811881,0.358595194,0.477227722,0.3621565821672507,,132.95359484925012,-2.5345658464357257,17.516277681086684,32.4847606420517,7.153723372016538,"Yadier Molina",7007,425877
"Chris Davis","BAL",160,673,53,103,138,4,0.106983655,0.295690936,0.347602739,0.336283185,0.285958904,0.369985141,0.633561643,0.42062185616788994,,167.52215932026303,4.7254273048602045,56.354905780544726,-12.79652625322342,7.044122469017731,"Chris Davis",9272,448801
"Carlos Gómez","MIL",147,590,24,80,73,40,0.062711864,0.247457627,0.222014925,0.344086021,0.283582089,0.33786078,0.505597014,0.3629938287873081,,128.20592753145058,6.436825063079596,25.153339872366153,19.283599615097046,6.712183080485665,"Carlos Gomez",4881,460576
"Buster Posey","SFG",148,595,15,61,72,2,0.100840336,0.117647058,0.155769231,0.312217194,0.294230769,0.371428571,0.45,0.3568357622196971,,134.84596568028476,-4.051064518745989,19.267513057327495,24.735251545906067,6.681548388067186,"Buster Posey",9166,457763
"Jonathan Lucroy","MIL",147,580,18,59,82,9,0.079310344,0.118965517,0.174664107,0.28959276,0.280230326,0.339655172,0.454894433,0.3449701108940745,,115.65469441172536,-6.091957331635058,4.11991020601193,39.45596933364868,6.586770892003669,"Jonathan Lucroy",7870,518960
"Shin-Soo Choo","CIN",154,712,21,107,54,20,0.15730337,0.186797752,0.177504394,0.338129496,0.284710017,0.42313117,0.462214411,0.39262586806646804,,150.15529087048498,2.2448577443137765,42.40815244004625,-4.192115306854248,6.436737389434477,"Shin-Soo Choo",3174,425783
"Paul Goldschmidt","ARI",160,710,36,103,125,15,0.139436619,0.204225352,0.249169435,0.342723004,0.302325581,0.400564174,0.551495016,0.40380656710569407,,156.07882500742895,-0.8509272104129195,43.92966565320193,-9.538988828659058,6.017314923830135,"Paul Goldschmidt",9218,502671
"Robinson Canó","NYY",160,681,27,81,107,7,0.09544787,0.124816446,0.201652893,0.327309236,0.314049586,0.383259911,0.515702479,0.38393432968541197,,143.36521294537238,-4.499741089064628,29.052763685366187,3.557945728302002,5.890215350343685,"Robinson Cano",3269,429664
"Joey Votto","CIN",162,726,24,101,73,6,0.185950413,0.190082644,0.185886402,0.36,0.30464716,0.435261707,0.490533562,0.40012841582129666,,155.37986364845082,-1.087447427213192,44.13156650262259,-13.387526869773865,5.6756215053884596,"Joey Votto",4314,458015
"Evan Longoria","TBR",160,693,32,91,88,1,0.101010101,0.233766233,0.229641694,0.312206572,0.268729641,0.343434343,0.498371335,0.3602148138237558,,131.83767800986115,-2.4354415284469724,22.632055514656848,5.928832948207855,5.494819283764675,"Evan Longoria",9368,446334
"Jason Kipnis","CLE",149,658,17,86,84,30,0.115501519,0.217325227,0.168439716,0.345410628,0.283687943,0.366003062,0.452127659,0.35682330360779396,,126.56897953447265,4.587318743113428,24.449965519444735,1.466275691986084,5.087533732406277,"Jason Kipnis",9776,543401
"Joe Mauer","MIN",113,508,11,62,47,0,0.12007874,0.17519685,0.152808989,0.383285302,0.323595505,0.403543307,0.476404494,0.38298877199252923,,143.18262055634872,0.38718124106526375,25.310682841887576,4.7299577090889215,5.010706949208958,"Joe Mauer",1857,408045
"Manny Machado","BAL",156,710,14,88,71,6,0.04084507,0.159154929,0.148425787,0.322283609,0.28335832,0.313837375,0.431784107,0.3252207182783543,,101.75761688753245,-1.1188053600490093,0.2990075188900505,23.171164512634277,5.004464692905043,"Manny Machado",11493,592518
"Freddie Freeman","ATL",147,629,23,89,109,1,0.104928457,0.192368839,0.181488204,0.371359223,0.319419237,0.395866454,0.500907441,0.3872000217822911,,149.98137729626356,1.5498211742378771,36.908127152538945,-9.520761489868164,4.998375406555347,"Freddie Freeman",5361,518692
"Russell Martin","PIT",127,506,15,51,55,9,0.114624505,0.213438735,0.150684931,0.265822784,0.226027397,0.326732673,0.376712328,0.31524267881575446,,102.354388506251,-1.5632208096794784,-0.22335522969212063,31.03558921813965,4.968756005347698,"Russell Martin",4616,431145
"Troy Tulowitzki","COL",126,512,25,72,82,1,0.111328125,0.166015625,0.228699552,0.33431085,0.311659192,0.390625,0.540358744,0.400135363464995,,140.57212903421157,-1.7971955719403923,21.56589775513784,8.668594360351562,4.925870422939871,"Troy Tulowitzki",3531,453064
"Adam Jones","BAL",160,689,33,100,108,14,0.03628447,0.197387518,0.208269525,0.314168377,0.284839203,0.317851959,0.493108728,0.3497775886180627,,118.68583574526538,6.239380373619497,20.866812797456443,2.4761310815811157,4.91764596031124,"Adam Jones",6368,430945
"Adrian Beltré","TEX",161,690,30,88,92,1,0.072463768,0.113043478,0.193343899,0.321904761,0.315372424,0.371014492,0.508716323,0.3785135275670561,,135.0280149586849,-3.332794460467994,24.127233102204322,-0.8481537699699402,4.914232326321489,"Adrian Beltre",639,134181
"Dustin Pedroia","BOS",160,724,9,91,84,17,0.100828729,0.10359116,0.113884556,0.326241134,0.301092043,0.371546961,0.414976599,0.34668378167682223,,114.35609654557746,-0.6587565932422876,11.150193524584058,10.427347898483276,4.848887570172347,"Dustin Pedroia",8370,456030
"Shane Victorino","BOS",122,532,15,82,61,21,0.046992481,0.140977443,0.157232704,0.32133676,0.293501048,0.350574712,0.450733752,0.35281930766799896,,118.58560646883511,6.360241794958711,17.59399092449319,8.55744743347168,4.674411805268834,"Shane Victorino",1677,425664
"Jacoby Ellsbury","BOS",134,636,9,92,53,52,0.073899371,0.144654088,0.128249567,0.341004184,0.298093587,0.354992076,0.426343154,0.34285383942020925,,111.71593516362857,10.661173482891172,19.12702070655407,2.8941421508789062,4.5905132071057,"Jacoby Ellsbury",4727,453056
"Hunter Pence","SFG",162,687,27,91,99,22,0.075691411,0.167394468,0.200317965,0.308163265,0.282988871,0.339155749,0.483306836,0.356485320200697,,134.60192726926036,5.4802732788957655,32.215853323751475,-10.860153436660767,4.535581849670911,"Hunter Pence",8252,452254
"Jayson Werth","WSN",129,532,25,84,82,10,0.112781954,0.189849624,0.214285714,0.35777126,0.318181818,0.39849624,0.532467532,0.4026371145969528,,158.83707895990614,1.2593661695718765,36.46363434207713,-11.760481357574463,4.393718313559352,"Jayson Werth",1327,150029
"Alex Gordon","KCR",156,700,20,90,81,11,0.074285714,0.201428571,0.156398104,0.30962343,0.265402843,0.327142857,0.421800947,0.3256823993348456,,103.55530028602111,7.059411845635623,9.886964358856492,8.226422309875488,4.391422721209336,"Alex Gordon",5209,460086
"Ian Desmond","WSN",158,655,20,77,80,21,0.065648854,0.221374045,0.173333333,0.336363636,0.28,0.33078101,0.453333333,0.3406001654955057,,115.63621358788976,1.5655258633196354,13.084279216862532,6.958874821662903,4.290011224655775,"Ian Desmond",6885,435622
"Starling Marte","PIT",135,566,12,83,35,41,0.044169611,0.243816254,0.160784314,0.362880886,0.280392156,0.342857142,0.44117647,0.3440307514428238,,122.40162918934968,8.541315213777125,22.80161383832094,-0.11295604705810547,4.286643614483784,"Starling Marte",9241,516782
"Kyle Seager","SEA",160,695,22,79,69,9,0.097841726,0.175539568,0.165853659,0.289915966,0.260162601,0.338129496,0.42601626,0.33683287650776184,,115.91354463407706,2.928120001219213,15.493860387028404,1.082054615020752,4.208058745557846,"Kyle Seager",9785,572122
"Ben Zobrist","TBR",157,698,12,77,71,11,0.103151862,0.130372492,0.127450981,0.302912621,0.274509803,0.354375896,0.401960784,0.3343167443468113,,113.98490678805018,2.7794435173273087,13.869949240309474,2.5340582728385925,4.199942870238807,"Ben Zobrist",7435,450314
"Brandon Belt","SFG",150,571,17,76,67,5,0.091068301,0.218914185,0.192534381,0.351351351,0.288801571,0.359649122,0.481335952,0.36476385814562284,,140.366878776644,2.5410962007008493,28.464609758069646,-6.9101245403289795,4.180447492793802,"Brandon Belt",10264,474832
"José Bautista","TOR",118,528,28,82,73,7,0.130681818,0.159090909,0.238938053,0.25872093,0.258849557,0.357954545,0.49778761,0.37158486813646757,,134.65328494316282,1.6619572495110333,22.45005181505814,-1.6824235916137695,4.079334082602365,"Jose Bautista",1887,430832
"Jay Bruce","CIN",160,697,30,89,109,7,0.090387374,0.265423242,0.215654952,0.322115384,0.26198083,0.329022988,0.477635782,0.34431390339947726,,116.5121360785999,1.8532881597056985,14.797291667486093,1.4421353340148926,4.015769319512679,"Jay Bruce",9892,457803
"Marlon Byrd","- - -",147,579,24,75,88,2,0.053540587,0.248704663,0.219924812,0.35309973,0.291353383,0.335640138,0.511278195,0.36385860573500395,,136.75508297641102,-0.782366544008255,23.15236474402147,-3.6278608441352844,3.987292523287419,"Marlon Byrd",950,407781
"Jean Segura","MIL",146,623,12,74,49,44,0.04012841,0.13483146,0.1292517,0.325910931,0.294217687,0.328502415,0.423469387,0.32903845127551784,,104.56031449293594,4.843916009645909,8.039243865249894,10.125184059143066,3.9833241263351122,"Jean Segura",5933,516416
"Edwin Encarnación","TOR",142,621,36,90,104,7,0.132045088,0.099838969,0.262264151,0.247139588,0.271698113,0.37037037,0.533962264,0.38765487375787494,,145.73110424346265,-0.23020307952538133,32.035389076646986,-15.226675033569336,3.975650476884609,"Edwin Encarnacion",2151,429665
"Matt Holliday","STL",141,602,22,103,94,6,0.11461794,0.142857142,0.190384615,0.322115384,0.3,0.388704318,0.490384615,0.3827023146739557,,147.2610912179089,-0.7927872124128044,31.20594861307862,-12.614787101745605,3.9612118018605376,"Matt Holliday",1873,407812
"Chase Utley","PHI",131,531,18,73,69,8,0.084745762,0.148775894,0.19117647,0.3046875,0.283613445,0.348399246,0.474789915,0.35589259602765655,,126.43729987434756,1.1880568694323301,16.97667799021048,1.5598844289779663,3.7248176354717923,"Chase Utley",1679,400284
"Coco Crisp","OAK",131,584,22,93,66,21,0.104452054,0.111301369,0.183235868,0.258064516,0.261208576,0.335051546,0.444444444,0.3390488625602195,,116.43658937773931,5.574195120017976,16.480079881642848,-1.175055742263794,3.684565376062392,"Coco Crisp",1572,424825
"Andrelton Simmons","ATL",157,658,17,76,59,6,0.060790273,0.083586626,0.148514851,0.247211895,0.247524752,0.295558958,0.396039603,0.30307226276105165,,91.39706513766924,-2.415374248288572,-8.781938305092527,21.798368453979492,3.5412491763319203,"Andrelton Simmons",10847,592743
"Justin Upton","ATL",149,643,27,94,70,8,0.116640746,0.250388802,0.200716846,0.320855614,0.26344086,0.353582554,0.464157706,0.35687598436603724,,128.86453198181508,3.93502812134102,24.809143414537356,-11.83515977859497,3.4879699977584266,"Justin Upton",5222,457708
"Chase Headley","SDP",141,600,13,59,50,8,0.111666666,0.236666666,0.15,0.318801089,0.25,0.346666666,0.4,0.3295282507425215,,113.03627388346422,-2.8623352120630443,5.934719871147919,7.964742183685303,3.4482721357757073,"Chase Headley",4720,452104
"David Ortiz","BOS",137,600,30,84,103,4,0.126666666,0.146666666,0.254826255,0.320987654,0.308880308,0.395,0.563706563,0.3996776026164882,,150.88725815388636,-7.686764886602759,27.002624341164122,-14.958791494369507,3.3882191025423247,"David Ortiz",745,120074
"Jed Lowrie","OAK",154,662,15,80,75,1,0.0755287,0.137462235,0.155887231,0.319361277,0.290215588,0.344461305,0.446102819,0.34475079006174714,,120.36719923646824,-1.7632564986124635,13.55557548262615,-3.566502094268799,3.3821924990091943,"Jed Lowrie",4418,476704
"Andre Ethier","LAD",142,553,12,54,52,4,0.110307414,0.171790235,0.151452282,0.314814814,0.271784232,0.359855334,0.423236514,0.340462464028179,,120.1434822339168,1.3567649475298822,13.885068455755196,0.763014554977417,3.3764974087614728,"Andre Ethier",6265,444843
"Mike Napoli","BOS",139,578,23,79,92,1,0.126297577,0.323529411,0.222891566,0.366782006,0.259036144,0.359861591,0.48192771,0.36712333658467167,,128.44605402176427,-1.1780497869476676,17.5023523210886,-4.936055660247803,3.36805129431555,"Mike Napoli",3057,435063
"Gerardo Parra","ARI",156,663,10,79,48,10,0.07239819,0.150829562,0.134775374,0.305050505,0.267886855,0.323170731,0.402662229,0.31805494149282554,,96.36369576283703,-1.071798574179411,-3.783278073640094,14.345192909240723,3.292528320530803,"Gerardo Parra",8553,467827
"Brett Gardner","NYY",145,609,8,81,52,24,0.085385878,0.208538587,0.142857143,0.341523341,0.272727272,0.34385382,0.415584415,0.33463926501758084,,109.38377997938919,3.586433029267937,10.079224585763217,0.518427848815918,3.2634329561224034,"Brett Gardner",9927,458731
"Austin Jackson","DET",129,614,12,99,49,8,0.084690553,0.210097719,0.144927536,0.333333333,0.27173913,0.337152209,0.416666666,0.3324146347818515,,108.03699422891475,3.81680324440822,9.423387836881629,0.6525219678878784,3.224514518846884,"Austin Jackson",9848,457706
"J.J. Hardy","BAL",159,644,25,66,76,2,0.059006211,0.113354037,0.169717138,0.263366336,0.262895174,0.30577223,0.432612312,0.32150641541495967,,99.19717124011717,-3.2745730825699866,-3.861988229382959,12.904753684997559,3.2173987128909074,"J.J. Hardy",3797,429666
